id,veh_type,t_depart_secs,t_arrival_secs,t_traveltime_secs,origin,destiny,route_detail,route_path_num,is_attended,has_finished
560,car,825,1011,186,10/5to10/4,5/12to4/12,10/5to10/4:10/4to9/4:9/4to8/4:8/4to7/4:7/4to6/4:6/4to5/4:5/4to5/5:5/5to5/6:5/6to5/7:5/7to5/8:5/8to5/9:5/9to5/10:5/10to5/11:5/11to5/12:5/12to4/12:,15,False,True
3266,motorcycle,825,1547,722,6/10to7/10,12/15totop12,6/10to7/10:7/10to8/10:8/10to9/10:9/10to10/10:10/10to10/11:10/11to10/12:10/12to10/13:10/13to10/14:10/14to10/15:10/15to11/15:11/15to12/15:12/15totop12:,12,False,True
863,car,825,1005,180,2/12to1/12,0/2to0/1,2/12to1/12:1/12to0/12:0/12to0/11:0/11to0/10:0/10to0/9:0/9to0/8:0/8to0/7:0/7to0/6:0/6to0/5:0/5to0/4:0/4to0/3:0/3to0/2:0/2to0/1:,13,False,True
980,car,825,1222,397,12/5to11/5,4/6to4/7,12/5to11/5:11/5to10/5:10/5to9/5:9/5to8/5:8/5to7/5:7/5to6/5:6/5to5/5:5/5to4/5:4/5to4/6:4/6to4/7:,10,False,True
345,car,825,1276,451,right0to15/0,0/15totop0,right0to15/0:15/0to14/0:14/0to13/0:13/0to12/0:12/0to11/0:11/0to10/0:10/0to9/0:9/0to8/0:8/0to7/0:7/0to6/0:6/0to5/0:5/0to4/0:4/0to3/0:3/0to2/0:2/0to1/0:1/0to0/0:0/0to0/1:0/1to0/2:0/2to0/3:0/3to0/4:0/4to0/5:0/5to0/6:0/6to0/7:0/7to0/8:0/8to0/9:0/9to0/10:0/10to0/11:0/11to0/12:0/12to0/13:0/13to0/14:0/14to0/15:0/15totop0:,32,False,True
1384,motorcycle,826,1032,206,1/10to2/10,12/7to12/8,1/10to2/10:2/10to3/10:3/10to4/10:4/10to5/10:5/10to6/10:6/10to7/10:7/10to8/10:8/10to9/10:9/10to10/10:10/10to10/9:10/9to10/8:10/8to10/7:10/7to11/7:11/7to12/7:12/7to12/8:,15,False,True
1074,car,826,1103,277,9/1to9/2,0/14to0/15,9/1to9/2:9/2to8/2:8/2to7/2:7/2to6/2:6/2to5/2:5/2to4/2:4/2to3/2:3/2to2/2:2/2to1/2:1/2to0/2:0/2to0/3:0/3to0/4:0/4to0/5:0/5to0/6:0/6to0/7:0/7to0/8:0/8to0/9:0/9to0/10:0/10to0/11:0/11to0/12:0/12to0/13:0/13to0/14:0/14to0/15:,23,False,True
1375,car,826,968,142,12/12to12/11,14/3to14/4,12/12to12/11:12/11to12/10:12/10to12/9:12/9to12/8:12/8to12/7:12/7to12/6:12/6to12/5:12/5to12/4:12/4to12/3:12/3to13/3:13/3to14/3:14/3to14/4:,12,False,True
1955,car,826,991,165,12/1to11/1,10/12to9/12,12/1to11/1:11/1to10/1:10/1to10/2:10/2to10/3:10/3to10/4:10/4to10/5:10/5to10/6:10/6to10/7:10/7to10/8:10/8to10/9:10/9to10/10:10/10to10/11:10/11to10/12:10/12to9/12:,14,False,True
731,car,826,1138,312,13/15to13/14,0/6to0/5,13/15to13/14:13/14to12/14:12/14to11/14:11/14to10/14:10/14to9/14:9/14to8/14:8/14to7/14:7/14to6/14:6/14to5/14:5/14to4/14:4/14to3/14:3/14to2/14:2/14to1/14:1/14to0/14:0/14to0/13:0/13to0/12:0/12to0/11:0/11to0/10:0/10to0/9:0/9to0/8:0/8to0/7:0/7to0/6:0/6to0/5:,23,False,True
1558,motorcycle,826,850,24,14/11to13/11,13/11to12/11,14/11to13/11:13/11to12/11:,2,False,True
2539,motorcycle,826,1321,495,14/12to13/12,3/2to4/2,14/12to13/12:13/12to12/12:12/12to11/12:11/12to10/12:10/12to9/12:9/12to8/12:8/12to7/12:7/12to6/12:6/12to5/12:5/12to4/12:4/12to3/12:3/12to3/11:3/11to3/10:3/10to3/9:3/9to3/8:3/8to3/7:3/7to3/6:3/6to3/5:3/5to3/4:3/4to3/3:3/3to3/2:3/2to4/2:,22,False,True
2175,car,826,962,136,8/8to8/7,3/5to2/5,8/8to8/7:8/7to7/7:7/7to6/7:6/7to5/7:5/7to4/7:4/7to3/7:3/7to3/6:3/6to3/5:3/5to2/5:,9,False,True
2642,car,827,1249,422,13/12to12/12,0/11to0/10,13/12to12/12:12/12to11/12:11/12to10/12:10/12to9/12:9/12to8/12:8/12to7/12:7/12to6/12:6/12to5/12:5/12to4/12:4/12to3/12:3/12to2/12:2/12to1/12:1/12to0/12:0/12to0/11:0/11to0/10:,15,False,True
1385,motorcycle,827,1213,386,15/12to15/11,5/10to4/10,15/12to15/11:15/11to14/11:14/11to13/11:13/11to12/11:12/11to11/11:11/11to10/11:10/11to9/11:9/11to8/11:8/11to7/11:7/11to6/11:6/11to5/11:5/11to5/10:5/10to4/10:,13,False,True
315,motorcycle,828,1288,460,right0to15/0,0/15totop0,right0to15/0:15/0to14/0:14/0to13/0:13/0to12/0:12/0to11/0:11/0to10/0:10/0to9/0:9/0to8/0:8/0to7/0:7/0to6/0:6/0to5/0:5/0to4/0:4/0to3/0:3/0to2/0:2/0to1/0:1/0to0/0:0/0to0/1:0/1to0/2:0/2to0/3:0/3to0/4:0/4to0/5:0/5to0/6:0/6to0/7:0/7to0/8:0/8to0/9:0/9to0/10:0/10to0/11:0/11to0/12:0/12to0/13:0/13to0/14:0/14to0/15:0/15totop0:,32,False,True
3078,car,828,1082,254,14/1to13/1,0/5toleft5,14/1to13/1:13/1to12/1:12/1to11/1:11/1to10/1:10/1to9/1:9/1to8/1:8/1to7/1:7/1to6/1:6/1to5/1:5/1to4/1:4/1to3/1:3/1to2/1:2/1to1/1:1/1to0/1:0/1to0/2:0/2to0/3:0/3to0/4:0/4to0/5:0/5toleft5:,19,False,True
209,motorcycle,829,1203,374,right15to15/15,0/0tobottom0,right15to15/15:15/15to14/15:14/15to13/15:13/15to12/15:12/15to11/15:11/15to10/15:10/15to9/15:9/15to8/15:8/15to7/15:7/15to6/15:6/15to5/15:5/15to4/15:4/15to3/15:3/15to2/15:2/15to1/15:1/15to0/15:0/15to0/14:0/14to0/13:0/13to0/12:0/12to0/11:0/11to0/10:0/10to0/9:0/9to0/8:0/8to0/7:0/7to0/6:0/6to0/5:0/5to0/4:0/4to0/3:0/3to0/2:0/2to0/1:0/1to0/0:0/0tobottom0:,32,False,True
725,car,829,1352,523,6/8to7/8,11/12to12/12,6/8to7/8:7/8to8/8:8/8to9/8:9/8to10/8:10/8to10/9:10/9to10/10:10/10to10/11:10/11to10/12:10/12to11/12:11/12to12/12:,10,False,True
348,car,829,1281,452,right0to15/0,0/15totop0,right0to15/0:15/0to14/0:14/0to13/0:13/0to12/0:12/0to11/0:11/0to10/0:10/0to9/0:9/0to8/0:8/0to7/0:7/0to6/0:6/0to5/0:5/0to4/0:4/0to3/0:3/0to2/0:2/0to1/0:1/0to0/0:0/0to0/1:0/1to0/2:0/2to0/3:0/3to0/4:0/4to0/5:0/5to0/6:0/6to0/7:0/7to0/8:0/8to0/9:0/9to0/10:0/10to0/11:0/11to0/12:0/12to0/13:0/13to0/14:0/14to0/15:0/15totop0:,32,False,True
1967,car,829,996,167,8/12to9/12,10/1to9/1,8/12to9/12:9/12to10/12:10/12to10/11:10/11to10/10:10/10to10/9:10/9to10/8:10/8to10/7:10/7to10/6:10/6to10/5:10/5to10/4:10/4to10/3:10/3to10/2:10/2to10/1:10/1to9/1:,14,False,True
1207,car,829,1002,173,7/4to7/3,5/14to4/14,7/4to7/3:7/3to6/3:6/3to5/3:5/3to5/4:5/4to5/5:5/5to5/6:5/6to5/7:5/7to5/8:5/8to5/9:5/9to5/10:5/10to5/11:5/11to5/12:5/12to5/13:5/13to5/14:5/14to4/14:,15,False,True
612,car,829,1181,352,15/0to14/0,0/6to0/7,15/0to14/0:14/0to13/0:13/0to12/0:12/0to11/0:11/0to10/0:10/0to9/0:9/0to8/0:8/0to7/0:7/0to6/0:6/0to5/0:5/0to4/0:4/0to3/0:3/0to2/0:2/0to1/0:1/0to0/0:0/0to0/1:0/1to0/2:0/2to0/3:0/3to0/4:0/4to0/5:0/5to0/6:0/6to0/7:,22,False,True
2475,car,829,1175,346,left1to0/1,10/14to9/14,left1to0/1:0/1to1/1:1/1to2/1:2/1to3/1:3/1to4/1:4/1to5/1:5/1to6/1:6/1to7/1:7/1to8/1:8/1to9/1:9/1to10/1:10/1to10/2:10/2to10/3:10/3to10/4:10/4to10/5:10/5to10/6:10/6to10/7:10/7to10/8:10/8to10/9:10/9to10/10:10/10to10/11:10/11to10/12:10/12to10/13:10/13to10/14:10/14to9/14:,25,False,True
1441,motorcycle,830,866,36,9/0to9/1,9/2to8/2,9/0to9/1:9/1to9/2:9/2to8/2:,3,False,True
744,car,830,1083,253,8/12to8/13,15/0tobottom15,8/12to8/13:8/13to9/13:9/13to10/13:10/13to10/12:10/12to10/11:10/11to10/10:10/10to10/9:10/9to10/8:10/8to10/7:10/7to10/6:10/6to10/5:10/5to10/4:10/4to10/3:10/3to10/2:10/2to10/1:10/1to10/0:10/0to11/0:11/0to12/0:12/0to13/0:13/0to14/0:14/0to15/0:15/0tobottom15:,22,False,True
1172,car,830,1013,183,9/9to9/8,15/1to15/0,9/9to9/8:9/8to10/8:10/8to10/7:10/7to10/6:10/6to10/5:10/5to10/4:10/4to10/3:10/3to10/2:10/2to10/1:10/1to11/1:11/1to12/1:12/1to13/1:13/1to14/1:14/1to15/1:15/1to15/0:,15,False,True
2136,car,831,1368,537,right10to15/10,5/12to6/12,right10to15/10:15/10to14/10:14/10to13/10:13/10to12/10:12/10to11/10:11/10to10/10:10/10to9/10:9/10to8/10:8/10to7/10:7/10to6/10:6/10to5/10:5/10to5/11:5/11to5/12:5/12to6/12:,14,False,True
1470,motorcycle,831,913,82,9/2to8/2,8/7to8/8,9/2to8/2:8/2to8/3:8/3to8/4:8/4to8/5:8/5to8/6:8/6to8/7:8/7to8/8:,7,False,True
1270,car,831,1037,206,7/3to6/3,1/13to1/14,7/3to6/3:6/3to5/3:5/3to4/3:4/3to3/3:3/3to2/3:2/3to1/3:1/3to1/4:1/4to1/5:1/5to1/6:1/6to1/7:1/7to1/8:1/8to1/9:1/9to1/10:1/10to1/11:1/11to1/12:1/12to1/13:1/13to1/14:,17,False,True
491,car,831,1352,521,3/4to4/4,12/8to13/8,3/4to4/4:4/4to5/4:5/4to6/4:6/4to7/4:7/4to8/4:8/4to9/4:9/4to10/4:10/4to10/5:10/5to10/6:10/6to10/7:10/7to10/8:10/8to11/8:11/8to12/8:12/8to13/8:,14,False,True
2992,car,831,955,124,3/1to3/2,8/5to9/5,3/1to3/2:3/2to3/3:3/3to3/4:3/4to3/5:3/5to4/5:4/5to5/5:5/5to6/5:6/5to7/5:7/5to8/5:8/5to9/5:,10,False,True
1929,car,831,977,146,2/4to1/4,5/8to5/9,2/4to1/4:1/4to1/5:1/5to1/6:1/6to1/7:1/7to1/8:1/8to2/8:2/8to3/8:3/8to4/8:4/8to5/8:5/8to5/9:,10,False,True
3388,motorcycle,831,1046,215,15/1to14/1,11/14to12/14,15/1to14/1:14/1to13/1:13/1to12/1:12/1to11/1:11/1to11/2:11/2to11/3:11/3to11/4:11/4to11/5:11/5to11/6:11/6to11/7:11/7to11/8:11/8to11/9:11/9to11/10:11/10to11/11:11/11to11/12:11/12to11/13:11/13to11/14:11/14to12/14:,18,False,True
1313,car,831,962,131,15/9to14/9,15/1to15/0,15/9to14/9:14/9to14/8:14/8to14/7:14/7to14/6:14/6to14/5:14/5to14/4:14/4to14/3:14/3to14/2:14/2to14/1:14/1to15/1:15/1to15/0:,11,False,True
1256,car,832,1375,543,3/3to3/2,15/7toright7,3/3to3/2:3/2to4/2:4/2to5/2:5/2to6/2:6/2to7/2:7/2to8/2:8/2to9/2:9/2to10/2:10/2to10/3:10/3to10/4:10/4to10/5:10/5to10/6:10/6to10/7:10/7to11/7:11/7to12/7:12/7to13/7:13/7to14/7:14/7to15/7:15/7toright7:,19,False,True
2766,car,832,1630,798,9/4to9/3,12/6to12/5,9/4to9/3:9/3to10/3:10/3to10/4:10/4to10/5:10/5to10/6:10/6to11/6:11/6to12/6:12/6to12/5:,8,False,True
174,car,832,1731,899,left0to0/0,15/15totop15,left0to0/0:0/0to1/0:1/0to2/0:2/0to3/0:3/0to4/0:4/0to5/0:5/0to6/0:6/0to7/0:7/0to8/0:8/0to9/0:9/0to10/0:10/0to10/1:10/1to10/2:10/2to10/3:10/3to10/4:10/4to10/5:10/5to10/6:10/6to10/7:10/7to10/8:10/8to10/9:10/9to10/10:10/10to10/11:10/11to10/12:10/12to10/13:10/13to10/14:10/14to10/15:10/15to11/15:11/15to12/15:12/15to13/15:13/15to14/15:14/15to15/15:15/15totop15:,32,False,True
3166,car,832,929,97,13/5to12/5,11/10to11/11,13/5to12/5:12/5to11/5:11/5to11/6:11/6to11/7:11/7to11/8:11/8to11/9:11/9to11/10:11/10to11/11:,8,False,True
1220,car,832,932,100,4/1to5/1,9/3to9/4,4/1to5/1:5/1to5/2:5/2to5/3:5/3to6/3:6/3to7/3:7/3to8/3:8/3to9/3:9/3to9/4:,8,False,True
3235,car,832,880,48,left3to0/3,0/1to0/0,left3to0/3:0/3to0/2:0/2to0/1:0/1to0/0:,4,False,True
813,car,833,1222,389,6/11to7/11,10/12to9/12,6/11to7/11:7/11to8/11:8/11to9/11:9/11to10/11:10/11to10/12:10/12to9/12:,6,False,True
2584,car,833,955,122,1/10to1/9,4/5to4/6,1/10to1/9:1/9to1/8:1/8to1/7:1/7to1/6:1/6to1/5:1/5to2/5:2/5to3/5:3/5to4/5:4/5to4/6:,9,False,True
3276,car,834,1440,606,2/3to3/3,15/10toright10,2/3to3/3:3/3to4/3:4/3to5/3:5/3to6/3:6/3to7/3:7/3to8/3:8/3to9/3:9/3to10/3:10/3to10/4:10/4to10/5:10/5to10/6:10/6to10/7:10/7to10/8:10/8to10/9:10/9to10/10:10/10to11/10:11/10to12/10:12/10to13/10:13/10to14/10:14/10to15/10:15/10toright10:,21,False,True
2867,car,834,1264,430,11/9to11/8,7/12to7/13,11/9to11/8:11/8to10/8:10/8to9/8:9/8to8/8:8/8to7/8:7/8to7/9:7/9to7/10:7/10to7/11:7/11to7/12:7/12to7/13:,10,False,True
2307,car,834,1203,369,15/12to14/12,4/13to4/14,15/12to14/12:14/12to13/12:13/12to12/12:12/12to11/12:11/12to10/12:10/12to9/12:9/12to8/12:8/12to7/12:7/12to6/12:6/12to5/12:5/12to4/12:4/12to4/13:4/13to4/14:,13,False,True
2847,car,834,1069,235,3/12to2/12,8/1to8/0,3/12to2/12:2/12to2/11:2/11to2/10:2/10to2/9:2/9to2/8:2/8to2/7:2/7to2/6:2/6to2/5:2/5to2/4:2/4to2/3:2/3to2/2:2/2to2/1:2/1to3/1:3/1to4/1:4/1to5/1:5/1to6/1:6/1to7/1:7/1to8/1:8/1to8/0:,19,False,True
3300,car,834,915,81,12/12to12/11,12/6to12/5,12/12to12/11:12/11to12/10:12/10to12/9:12/9to12/8:12/8to12/7:12/7to12/6:12/6to12/5:,7,False,True
1830,car,834,913,79,8/7to7/7,5/7to4/7,8/7to7/7:7/7to6/7:6/7to5/7:5/7to4/7:,4,False,True
663,car,834,1028,194,0/1to0/2,7/7to8/7,0/1to0/2:0/2to0/3:0/3to0/4:0/4to0/5:0/5to0/6:0/6to0/7:0/7to1/7:1/7to2/7:2/7to3/7:3/7to4/7:4/7to5/7:5/7to6/7:6/7to7/7:7/7to8/7:,14,False,True
830,car,835,1036,201,10/3to9/3,0/9toleft9,10/3to9/3:9/3to8/3:8/3to7/3:7/3to6/3:6/3to5/3:5/3to4/3:4/3to3/3:3/3to2/3:2/3to1/3:1/3to0/3:0/3to0/4:0/4to0/5:0/5to0/6:0/6to0/7:0/7to0/8:0/8to0/9:0/9toleft9:,17,False,True
3380,car,835,1218,383,right2to15/2,0/2to0/1,right2to15/2:15/2to14/2:14/2to13/2:13/2to12/2:12/2to11/2:11/2to10/2:10/2to9/2:9/2to8/2:8/2to7/2:7/2to6/2:6/2to5/2:5/2to4/2:4/2to3/2:3/2to2/2:2/2to1/2:1/2to0/2:0/2to0/1:,17,False,True
2981,car,835,1006,171,15/1to14/1,3/1to3/2,15/1to14/1:14/1to13/1:13/1to12/1:12/1to11/1:11/1to10/1:10/1to9/1:9/1to8/1:8/1to7/1:7/1to6/1:6/1to5/1:5/1to4/1:4/1to3/1:3/1to3/2:,13,False,True
1304,car,835,909,74,6/6to6/5,7/2to7/3,6/6to6/5:6/5to6/4:6/4to6/3:6/3to6/2:6/2to7/2:7/2to7/3:,6,False,True
3173,car,835,882,47,12/0to12/1,11/2to12/2,12/0to12/1:12/1to11/1:11/1to11/2:11/2to12/2:,4,False,True
1050,car,836,1143,307,13/14to12/14,1/3to2/3,13/14to12/14:12/14to11/14:11/14to10/14:10/14to9/14:9/14to8/14:8/14to7/14:7/14to6/14:6/14to5/14:5/14to4/14:4/14to3/14:3/14to2/14:2/14to1/14:1/14to1/13:1/13to1/12:1/12to1/11:1/11to1/10:1/10to1/9:1/9to1/8:1/8to1/7:1/7to1/6:1/6to1/5:1/5to1/4:1/4to1/3:1/3to2/3:,24,False,True
324,car,837,1299,462,right0to15/0,0/15totop0,right0to15/0:15/0to14/0:14/0to13/0:13/0to12/0:12/0to11/0:11/0to10/0:10/0to9/0:9/0to8/0:8/0to7/0:7/0to6/0:6/0to5/0:5/0to4/0:4/0to3/0:3/0to2/0:2/0to1/0:1/0to0/0:0/0to0/1:0/1to0/2:0/2to0/3:0/3to0/4:0/4to0/5:0/5to0/6:0/6to0/7:0/7to0/8:0/8to0/9:0/9to0/10:0/10to0/11:0/11to0/12:0/12to0/13:0/13to0/14:0/14to0/15:0/15totop0:,32,False,True
1708,car,837,1836,999,3/5to3/6,13/15to13/14,3/5to3/6:3/6to4/6:4/6to5/6:5/6to6/6:6/6to7/6:7/6to8/6:8/6to9/6:9/6to10/6:10/6to10/7:10/7to10/8:10/8to10/9:10/9to10/10:10/10to10/11:10/11to10/12:10/12to10/13:10/13to10/14:10/14to10/15:10/15to11/15:11/15to12/15:12/15to13/15:13/15to13/14:,21,False,True
2856,car,837,861,24,9/3to9/2,9/2to9/1,9/3to9/2:9/2to9/1:,2,False,True
2146,car,837,1378,541,0/5to0/4,12/8to12/9,0/5to0/4:0/4to1/4:1/4to2/4:2/4to3/4:3/4to4/4:4/4to5/4:5/4to6/4:6/4to7/4:7/4to8/4:8/4to9/4:9/4to10/4:10/4to10/5:10/5to10/6:10/6to10/7:10/7to10/8:10/8to11/8:11/8to12/8:12/8to12/9:,18,False,True
2941,car,837,923,86,15/11to14/11,13/7to13/6,15/11to14/11:14/11to13/11:13/11to13/10:13/10to13/9:13/9to13/8:13/8to13/7:13/7to13/6:,7,False,True
1642,car,837,934,97,14/2to14/3,11/2to10/2,14/2to14/3:14/3to13/3:13/3to12/3:12/3to11/3:11/3to11/2:11/2to10/2:,6,False,True
285,car,838,1220,382,right15to15/15,0/0tobottom0,right15to15/15:15/15to14/15:14/15to13/15:13/15to12/15:12/15to11/15:11/15to10/15:10/15to9/15:9/15to8/15:8/15to7/15:7/15to6/15:6/15to5/15:5/15to4/15:4/15to3/15:3/15to2/15:2/15to1/15:1/15to0/15:0/15to0/14:0/14to0/13:0/13to0/12:0/12to0/11:0/11to0/10:0/10to0/9:0/9to0/8:0/8to0/7:0/7to0/6:0/6to0/5:0/5to0/4:0/4to0/3:0/3to0/2:0/2to0/1:0/1to0/0:0/0tobottom0:,32,False,True
3134,motorcycle,838,1107,269,0/8to1/8,15/4to15/5,0/8to1/8:1/8to2/8:2/8to3/8:3/8to4/8:4/8to5/8:5/8to6/8:6/8to7/8:7/8to8/8:8/8to9/8:9/8to10/8:10/8to10/7:10/7to10/6:10/6to10/5:10/5to10/4:10/4to11/4:11/4to12/4:12/4to13/4:13/4to14/4:14/4to15/4:15/4to15/5:,20,False,True
3027,motorcycle,838,1008,170,7/14to8/14,13/7to14/7,7/14to8/14:8/14to9/14:9/14to10/14:10/14to10/13:10/13to10/12:10/12to10/11:10/11to10/10:10/10to10/9:10/9to10/8:10/8to10/7:10/7to11/7:11/7to12/7:12/7to13/7:13/7to14/7:,14,False,True
2488,car,839,1295,456,4/1to4/0,6/0to7/0,4/1to4/0:4/0to5/0:5/0to6/0:6/0to7/0:,4,False,True
2484,car,840,1795,955,13/6to12/6,8/15to9/15,13/6to12/6:12/6to11/6:11/6to10/6:10/6to9/6:9/6to8/6:8/6to8/7:8/7to8/8:8/8to8/9:8/9to8/10:8/10to8/11:8/11to8/12:8/12to8/13:8/13to8/14:8/14to8/15:8/15to9/15:,15,False,True
1670,car,841,1082,241,12/9to11/9,10/5to10/4,12/9to11/9:11/9to10/9:10/9to10/8:10/8to10/7:10/7to10/6:10/6to10/5:10/5to10/4:,7,False,True
2249,car,841,1147,306,14/1to14/2,0/5to0/6,14/1to14/2:14/2to13/2:13/2to12/2:12/2to11/2:11/2to10/2:10/2to9/2:9/2to8/2:8/2to7/2:7/2to6/2:6/2to5/2:5/2to4/2:4/2to3/2:3/2to2/2:2/2to1/2:1/2to0/2:0/2to0/3:0/3to0/4:0/4to0/5:0/5to0/6:,19,False,True
3175,car,842,1130,288,4/14to4/13,11/1to12/1,4/14to4/13:4/13to5/13:5/13to6/13:6/13to7/13:7/13to8/13:8/13to9/13:9/13to10/13:10/13to10/12:10/12to10/11:10/11to10/10:10/10to10/9:10/9to10/8:10/8to10/7:10/7to10/6:10/6to10/5:10/5to10/4:10/4to10/3:10/3to10/2:10/2to10/1:10/1to11/1:11/1to12/1:,21,False,True
2506,motorcycle,842,951,109,10/5to9/5,8/10to8/11,10/5to9/5:9/5to8/5:8/5to8/6:8/6to8/7:8/7to8/8:8/8to8/9:8/9to8/10:8/10to8/11:,8,False,True
712,car,842,939,97,6/13to5/13,3/9to3/8,6/13to5/13:5/13to4/13:4/13to3/13:3/13to3/12:3/12to3/11:3/11to3/10:3/10to3/9:3/9to3/8:,8,False,True
2461,motorcycle,842,1324,482,13/11to13/12,3/2to4/2,13/11to13/12:13/12to12/12:12/12to11/12:11/12to10/12:10/12to9/12:9/12to8/12:8/12to7/12:7/12to6/12:6/12to5/12:5/12to4/12:4/12to3/12:3/12to3/11:3/11to3/10:3/10to3/9:3/9to3/8:3/8to3/7:3/7to3/6:3/6to3/5:3/5to3/4:3/4to3/3:3/3to3/2:3/2to4/2:,22,False,True
1861,car,842,1003,161,15/12to14/12,11/4to10/4,15/12to14/12:14/12to13/12:13/12to12/12:12/12to11/12:11/12to11/11:11/11to11/10:11/10to11/9:11/9to11/8:11/8to11/7:11/7to11/6:11/6to11/5:11/5to11/4:11/4to10/4:,13,False,True
2181,motorcycle,843,1072,229,2/5to3/5,15/1to15/2,2/5to3/5:3/5to4/5:4/5to5/5:5/5to6/5:6/5to7/5:7/5to8/5:8/5to9/5:9/5to10/5:10/5to10/4:10/4to10/3:10/3to10/2:10/2to10/1:10/1to11/1:11/1to12/1:12/1to13/1:13/1to14/1:14/1to15/1:15/1to15/2:,18,False,True
2334,car,843,1220,377,11/11to11/12,0/11toleft11,11/11to11/12:11/12to10/12:10/12to9/12:9/12to8/12:8/12to7/12:7/12to6/12:6/12to5/12:5/12to4/12:4/12to3/12:3/12to2/12:2/12to1/12:1/12to0/12:0/12to0/11:0/11toleft11:,14,False,True
1159,car,843,907,64,right2to15/2,13/4to13/5,right2to15/2:15/2to14/2:14/2to13/2:13/2to13/3:13/3to13/4:13/4to13/5:,6,False,True
575,car,843,990,147,7/7to6/7,1/11to1/12,7/7to6/7:6/7to5/7:5/7to4/7:4/7to3/7:3/7to2/7:2/7to1/7:1/7to1/8:1/8to1/9:1/9to1/10:1/10to1/11:1/11to1/12:,11,False,True
1873,car,844,872,28,left7to0/7,0/5toleft5,left7to0/7:0/7to0/6:0/6to0/5:0/5toleft5:,4,False,True
956,car,844,1129,285,14/15to13/15,4/3to4/2,14/15to13/15:13/15to12/15:12/15to11/15:11/15to10/15:10/15to9/15:9/15to8/15:8/15to7/15:7/15to6/15:6/15to5/15:5/15to4/15:4/15to4/14:4/14to4/13:4/13to4/12:4/12to4/11:4/11to4/10:4/10to4/9:4/9to4/8:4/8to4/7:4/7to4/6:4/6to4/5:4/5to4/4:4/4to4/3:4/3to4/2:,23,False,True
875,car,844,1173,329,0/1to1/1,12/7to13/7,0/1to1/1:1/1to2/1:2/1to3/1:3/1to4/1:4/1to5/1:5/1to6/1:6/1to7/1:7/1to8/1:8/1to9/1:9/1to10/1:10/1to10/2:10/2to10/3:10/3to10/4:10/4to10/5:10/5to10/6:10/6to10/7:10/7to11/7:11/7to12/7:12/7to13/7:,19,False,True
2874,motorcycle,844,1518,674,2/8to2/7,14/8to15/8,2/8to2/7:2/7to3/7:3/7to4/7:4/7to5/7:5/7to6/7:6/7to7/7:7/7to8/7:8/7to9/7:9/7to10/7:10/7to10/8:10/8to11/8:11/8to12/8:12/8to13/8:13/8to14/8:14/8to15/8:,15,False,True
1800,car,845,986,141,12/7to11/7,15/1toright1,12/7to11/7:11/7to11/6:11/6to11/5:11/5to11/4:11/4to11/3:11/3to11/2:11/2to11/1:11/1to12/1:12/1to13/1:13/1to14/1:14/1to15/1:15/1toright1:,12,False,True
2870,car,845,996,151,7/7to6/7,2/12to3/12,7/7to6/7:6/7to5/7:5/7to4/7:4/7to3/7:3/7to2/7:2/7to2/8:2/8to2/9:2/9to2/10:2/10to2/11:2/11to2/12:2/12to3/12:,11,False,True
1968,car,846,1382,536,3/1to3/2,13/6to14/6,3/1to3/2:3/2to4/2:4/2to5/2:5/2to6/2:6/2to7/2:7/2to8/2:8/2to9/2:9/2to10/2:10/2to10/3:10/3to10/4:10/4to10/5:10/5to10/6:10/6to11/6:11/6to12/6:12/6to13/6:13/6to14/6:,16,False,True
270,car,846,1227,381,right15to15/15,0/0tobottom0,right15to15/15:15/15to14/15:14/15to13/15:13/15to12/15:12/15to11/15:11/15to10/15:10/15to9/15:9/15to8/15:8/15to7/15:7/15to6/15:6/15to5/15:5/15to4/15:4/15to3/15:3/15to2/15:2/15to1/15:1/15to0/15:0/15to0/14:0/14to0/13:0/13to0/12:0/12to0/11:0/11to0/10:0/10to0/9:0/9to0/8:0/8to0/7:0/7to0/6:0/6to0/5:0/5to0/4:0/4to0/3:0/3to0/2:0/2to0/1:0/1to0/0:0/0tobottom0:,32,False,True
1506,car,847,959,112,12/9to12/8,10/3to9/3,12/9to12/8:12/8to11/8:11/8to10/8:10/8to10/7:10/7to10/6:10/6to10/5:10/5to10/4:10/4to10/3:10/3to9/3:,9,False,True
238,car,848,1229,381,right15to15/15,0/0tobottom0,right15to15/15:15/15to14/15:14/15to13/15:13/15to12/15:12/15to11/15:11/15to10/15:10/15to9/15:9/15to8/15:8/15to7/15:7/15to6/15:6/15to5/15:5/15to4/15:4/15to3/15:3/15to2/15:2/15to1/15:1/15to0/15:0/15to0/14:0/14to0/13:0/13to0/12:0/12to0/11:0/11to0/10:0/10to0/9:0/9to0/8:0/8to0/7:0/7to0/6:0/6to0/5:0/5to0/4:0/4to0/3:0/3to0/2:0/2to0/1:0/1to0/0:0/0tobottom0:,32,False,True
1740,motorcycle,848,1044,196,0/13to0/12,7/5to7/6,0/13to0/12:0/12to0/11:0/11to0/10:0/10to0/9:0/9to0/8:0/8to0/7:0/7to0/6:0/6to0/5:0/5to1/5:1/5to2/5:2/5to3/5:3/5to4/5:4/5to5/5:5/5to6/5:6/5to7/5:7/5to7/6:,16,False,True
