,taz,x,y
370599771,Alcala,-3.354745,40.510925
370599772,Alcala,-3.351932,40.510697
370599791,Alcala,-3.351957,40.510406
370599835,Alcala,-3.35365,40.508256
370599932,Alcala,-3.354868,40.508358
370600001,Alcala,-3.343404,40.508688
370600064,Alcala,-3.339497,40.504808
370602591,,-3.364906,40.464323
370602736,Alcala,-3.362302,40.475858
370603640,Barrio-El_Chorrilo,-3.371216,40.49025
370603677,Barrio-El_Chorrilo,-3.374109,40.49081
370603691,Barrio-El_Chorrilo,-3.374609,40.489173
370603714,Alcala,-3.361999,40.495171
370603907,Barrio-Ensanche,-3.363189,40.496234
370604132,Barrio-Ensanche,-3.362578,40.496479
370604135,Barrio-Ensanche,-3.361317,40.497328
370604153,Barrio-Ensanche,-3.363813,40.497162
370604213,Barrio-Ensanche,-3.361436,40.498056
370604214,Barrio-Ensanche,-3.362188,40.49675
370604216,Barrio-Ensanche,-3.362734,40.497579
370604220,Barrio-Ensanche,-3.362251,40.497763
370604223,Barrio-Ensanche,-3.3629,40.498721
370604448,Barrio-Ensanche,-3.363675,40.49603
370606529,,-3.339749,40.510575
370606544,,-3.339747,40.511089
370606581,,-3.3463,40.51774
370706803,,-3.340121,40.510798
370706805,,-3.339994,40.510628
370706876,Alcala,-3.352505,40.510746
370706906,Alcala,-3.352059,40.513862
370868779,Alcala,-3.357396,40.50072
370868834,Alcala,-3.352537,40.496898
370868896,Alcala,-3.352819,40.497734
370868899,Alcala,-3.352747,40.498322
370868994,Alcala,-3.352816,40.498871
370868996,Alcala,-3.352956,40.499104
370868998,Alcala,-3.353607,40.499894
370869054,Alcala,-3.354813,40.497217
370869241,Alcala,-3.355783,40.497974
370869243,Alcala,-3.353259,40.499557
370869401,Barrio-El_Chorrilo,-3.378208,40.496141
370869460,Alcala,-3.378167,40.496591
370869461,Barrio-El_Chorrilo,-3.378196,40.495602
370869465,Barrio-El_Chorrilo,-3.378529,40.495125
370869503,Barrio-El_Chorrilo,-3.378881,40.493381
370869506,Barrio-El_Chorrilo,-3.37862,40.494072
370869561,Barrio-El_Chorrilo,-3.379854,40.493178
370869583,Barrio-El_Chorrilo,-3.377298,40.490476
370869617,Barrio-El_Chorrilo,-3.377774,40.490283
370869622,Barrio-El_Chorrilo,-3.378206,40.491423
370869624,Barrio-El_Chorrilo,-3.37811,40.491598
370869635,Barrio-El_Chorrilo,-3.379261,40.491267
370869651,Barrio-El_Chorrilo,-3.378095,40.489488
370869653,Barrio-El_Chorrilo,-3.378118,40.490049
370869655,Barrio-El_Chorrilo,-3.379283,40.491156
370869748,Barrio-El_Chorrilo,-3.376113,40.490439
370869769,Barrio-El_Chorrilo,-3.376535,40.490689
370869884,Barrio-El_Chorrilo,-3.376781,40.488765
370869888,Barrio-El_Chorrilo,-3.377497,40.489391
370869982,Barrio-El_Chorrilo,-3.374903,40.489085
370870032,Barrio-El_Chorrilo,-3.375952,40.489827
370870253,Barrio-El_Chorrilo,-3.375907,40.487279
370870278,Barrio-El_Chorrilo,-3.37862,40.489023
370870344,Barrio-El_Chorrilo,-3.376953,40.488853
370870355,Barrio-El_Chorrilo,-3.375619,40.488221
370870417,Barrio-El_Chorrilo,-3.37663,40.488888
370870739,Barrio-El_Chorrilo,-3.370338,40.486364
370870740,Barrio-El_Chorrilo,-3.369252,40.485662
370870759,Barrio-El_Chorrilo,-3.369504,40.486937
370870760,Barrio-El_Chorrilo,-3.368461,40.486243
370870779,Alcala,-3.370381,40.485507
370870801,Barrio-El_Chorrilo,-3.369792,40.485993
370870858,Barrio-El_Chorrilo,-3.368984,40.486583
370870927,Barrio-El_Chorrilo,-3.367977,40.484421
370870966,Barrio-El_Chorrilo,-3.366393,40.48631
370870994,Barrio-El_Chorrilo,-3.36732,40.485487
370871000,Barrio-El_Chorrilo,-3.366985,40.485812
370871098,Barrio-El_Chorrilo,-3.367928,40.484576
370871187,Barrio-El_Chorrilo,-3.36837,40.484575
370871204,Casco_Historico,-3.36661,40.484516
370871385,Barrio-El_Chorrilo,-3.36482,40.486229
370871386,Barrio-El_Chorrilo,-3.36541,40.486026
370871389,Barrio-El_Chorrilo,-3.36658,40.487298
370871410,Barrio-El_Chorrilo,-3.365069,40.486767
370871510,Barrio-El_Chorrilo,-3.364676,40.48691
370871511,Barrio-El_Chorrilo,-3.363771,40.487252
370871687,Barrio-El_Chorrilo,-3.365295,40.48782
370871712,Barrio-El_Chorrilo,-3.367103,40.488081
370871734,Barrio-El_Chorrilo,-3.365745,40.48765
370871770,Barrio-El_Chorrilo,-3.366239,40.488346
370871779,Barrio-El_Chorrilo,-3.367411,40.487455
370871833,Barrio-El_Chorrilo,-3.366811,40.487681
370871835,Barrio-El_Chorrilo,-3.36601,40.488004
370871895,Barrio-El_Chorrilo,-3.366032,40.487528
370872010,Barrio-El_Chorrilo,-3.361978,40.489161
370872037,Barrio-El_Chorrilo,-3.362571,40.490007
370872083,Barrio-El_Chorrilo,-3.362892,40.489879
370872160,Barrio-El_Chorrilo,-3.362548,40.489335
370872163,Barrio-El_Chorrilo,-3.361158,40.48991
370872182,Barrio-El_Chorrilo,-3.362392,40.48975
370872254,Barrio-El_Chorrilo,-3.361365,40.49018
370872265,Alcala,-3.35985,40.490391
370872327,Alcala,-3.357929,40.489089
370872348,Alcala,-3.359133,40.490469
370872349,Alcala,-3.35807,40.489826
370872356,Alcala,-3.358443,40.489479
370872442,Alcala,-3.35732,40.490484
370872477,Alcala,-3.358595,40.487923
370872616,Alcala,-3.358796,40.488199
370872634,DistritoII,-3.358012,40.485873
370872655,DistritoII,-3.357002,40.48651
370872734,DistritoII,-3.355132,40.482781
370872747,DistritoII,-3.354082,40.484255
370872905,Alcala,-3.357244,40.482028
370873579,Alcala,-3.357506,40.48357
370874488,Alcala,-3.383525,40.478514
3743461495,Casco_Historico,-3.363645,40.484569
3759307949,DistritoII,-3.361148,40.486348
3759307950,DistritoII,-3.360952,40.486099
3759307951,DistritoII,-3.360839,40.485686
3762468176,Barrio-Juan_de_Austria,-3.345458,40.483745
3762468180,Barrio-Juan_de_Austria,-3.345936,40.483667
3763175755,Barrio-Rinconada,-3.370256,40.477061
3765806525,Casco_Historico,-3.369995,40.478934
3765806526,Casco_Historico,-3.370225,40.478705
3770784482,Barrio-El_Chorrilo,-3.376271,40.490336
3770784498,Barrio-El_Chorrilo,-3.37628,40.490531
3770784501,Barrio-El_Chorrilo,-3.376332,40.490562
3770784508,Barrio-El_Chorrilo,-3.376813,40.490597
3770784509,Barrio-El_Chorrilo,-3.376693,40.490597
3770784530,Barrio-El_Chorrilo,-3.37675,40.490821
3770784548,Barrio-El_Chorrilo,-3.372252,40.490996
3770784641,Barrio-Ensanche,-3.366008,40.494945
3770784652,Barrio-Ensanche,-3.367268,40.495432
3770784656,Barrio-Ensanche,-3.36873,40.495727
3770784662,Barrio-Ensanche,-3.369439,40.496114
3770784665,Barrio-Ensanche,-3.369414,40.496125
3770784690,Barrio-Ensanche,-3.370752,40.496338
3770784693,Barrio-Ensanche,-3.370724,40.496389
3770784701,Barrio-Ensanche,-3.371744,40.496608
3770784709,Barrio-Ensanche,-3.372708,40.496732
3770784713,Alcala,-3.374205,40.496783
3770784714,Alcala,-3.375194,40.496784
3770784722,Barrio-Ensanche,-3.371171,40.497437
3770784725,Alcala,-3.377931,40.498163
3772062500,DistritoII,-3.354496,40.483656
3777794282,Alcala,-3.385682,40.492468
3777794295,Alcala,-3.385587,40.49181
3777794322,Alcala,-3.38519,40.49144
3777794327,Alcala,-3.385358,40.49267
3782614295,N-II-Madrid,-3.408245,40.475999
3782614296,N-II-Madrid,-3.408383,40.476126
3790330719,Alcala,-3.384192,40.495043
3790330730,Alcala,-3.384781,40.49542
3815353040,Barrio-Juan_de_Austria,-3.34659,40.483562
3815353041,Barrio-Juan_de_Austria,-3.347396,40.484516
3815353042,Barrio-Juan_de_Austria,-3.347271,40.484369
3815353043,Barrio-Juan_de_Austria,-3.347386,40.484308
3815360038,Barrio-Juan_de_Austria,-3.347301,40.484566
3815360045,Barrio-El_Val,-3.34491,40.485809
3815365691,Barrio-El_Val,-3.346141,40.485172
3815365709,Barrio-El_Val,-3.344551,40.485485
3815373537,Barrio-Juan_de_Austria,-3.346732,40.484871
3815388742,Barrio-Juan_de_Austria,-3.347253,40.486016
3815388745,Barrio-Juan_de_Austria,-3.34998,40.484594
3815388747,Barrio-Juan_de_Austria,-3.348328,40.485456
3815388748,Barrio-Juan_de_Austria,-3.348295,40.486442
3815388751,Barrio-Juan_de_Austria,-3.348595,40.48628
3815388754,Barrio-Juan_de_Austria,-3.348886,40.486683
3815388756,Barrio-Juan_de_Austria,-3.3485,40.486885
3815389398,Barrio-Juan_de_Austria,-3.350195,40.486486
3815389403,Barrio-Juan_de_Austria,-3.348842,40.486147
3815389404,Barrio-Juan_de_Austria,-3.349362,40.486908
3815389405,Barrio-Juan_de_Austria,-3.34918,40.486997
3815601818,Barrio-El_Chorrilo,-3.366124,40.486811
3815601819,Barrio-El_Chorrilo,-3.365779,40.487163
3815601820,Barrio-El_Chorrilo,-3.365945,40.486607
3815601821,Barrio-El_Chorrilo,-3.3656,40.486906
3839195880,Alcala,-3.362215,40.491848
3839195881,Alcala,-3.361854,40.491254
3839195882,Alcala,-3.362324,40.491813
3839195883,Alcala,-3.361976,40.491213
3839359476,Barrio-Rinconada,-3.375911,40.47296
3840070164,Alcala,-3.350799,40.492039
3840070166,Alcala,-3.352801,40.492886
3840070167,Alcala,-3.351572,40.492735
3840070173,Alcala,-3.351813,40.492953
3840080627,Barrio-El_Val,-3.345461,40.493184
3841942467,Barrio-El_Val,-3.34042,40.483899
3841942471,Barrio-El_Val,-3.33981,40.483936
3847048115,Barrio-Rinconada,-3.375495,40.475409
3847077133,Casco_Historico,-3.373782,40.479429
3847097237,Alcala,-3.382859,40.477168
3852015783,Alcala,-3.350974,40.492197
3852207573,Alcala,-3.346156,40.495063
3852207574,Alcala,-3.346076,40.494995
3852267775,Alcala,-3.346224,40.494898
3852969478,Alcala,-3.341583,40.49789
3853097663,Alcala,-3.341336,40.498145
3853097671,Alcala,-3.345342,40.496657
3853097672,Alcala,-3.344842,40.496115
3853097675,Alcala,-3.345375,40.495775
3853097676,Alcala,-3.345326,40.495604
3853097677,Alcala,-3.345462,40.495719
3853097686,Alcala,-3.346027,40.495359
3853097703,Alcala,-3.348921,40.493844
3853097709,Alcala,-3.348292,40.493737
3853111751,Alcala,-3.348788,40.493251
3853113776,Alcala,-3.348886,40.493372
3853123611,Alcala,-3.348372,40.493687
3853123612,Alcala,-3.348206,40.493792
3853284421,Alcala,-3.347632,40.494354
3853306105,Alcala,-3.343607,40.49669
3853321324,Alcala,-3.341367,40.49803
3853324919,Alcala,-3.34152,40.498033
3855465495,Barrio-El_Val,-3.345943,40.491193
3855465499,Barrio-El_Val,-3.34499,40.490028
3855465510,Barrio-El_Val,-3.345004,40.49007
3855467036,Barrio-Dehesa,-3.334927,40.498199
3855467039,Barrio-Dehesa,-3.334933,40.498243
3855467046,Barrio-Dehesa,-3.33527,40.498365
3855467051,Barrio-Dehesa,-3.335789,40.498847
3855494359,Alcala,-3.350556,40.492195
3855494380,Alcala,-3.348521,40.493632
3855494386,Alcala,-3.348377,40.493489
3855494390,Barrio-El_Val,-3.34843,40.493347
3855524223,Barrio-El_Val,-3.345242,40.490352
3857052857,Alcala,-3.348272,40.493584
3857145469,DistritoII,-3.349067,40.488194
3857145470,Barrio-El_Val,-3.348487,40.488583
3857145471,Barrio-El_Val,-3.34514,40.489773
3857145472,Barrio-El_Val,-3.345198,40.489854
3861165175,Alcala,-3.353833,40.482373
3861165271,Barrio-Juan_de_Austria,-3.348901,40.483181
3861171192,DistritoII,-3.354141,40.482558
3861171193,DistritoII,-3.354277,40.482619
3861171194,Alcala,-3.357523,40.479569
3861175338,Alcala,-3.359543,40.477621
3861175339,Alcala,-3.359594,40.477588
3861194095,Alcala,-3.360251,40.477189
3861194096,Alcala,-3.360217,40.477084
3861194097,Alcala,-3.361351,40.476416
3861194098,Alcala,-3.361355,40.476527
3861194099,Alcala,-3.362272,40.47587
3861194100,Alcala,-3.362226,40.475928
3861194101,Alcala,-3.361396,40.476502
3861194102,Alcala,-3.361322,40.476434
3861194103,Alcala,-3.362228,40.475886
3861194104,Alcala,-3.362248,40.475908
3861194105,Alcala,-3.3642,40.474912
3861194106,Alcala,-3.365961,40.474277
3861194107,Alcala,-3.365939,40.47424
3861194108,Alcala,-3.365928,40.474286
3861194109,Alcala,-3.365999,40.474208
3861248558,Barrio-El_Val,-3.344755,40.489771
3873336434,Casco_Historico,-3.362344,40.48456
3873345904,Casco_Historico,-3.361948,40.484016
3875051604,Barrio-El_Chorrilo,-3.366531,40.486367
3875060469,Barrio-El_Chorrilo,-3.365686,40.485858
3875123443,,-3.399213,40.510884
3875123451,,-3.398993,40.512653
3875128759,,-3.397157,40.506259
3875128762,,-3.397858,40.507247
3891618026,Barrio-Rinconada,-3.37308,40.471385
3891618027,Barrio-Nueva_Rinconada,-3.372501,40.470806
3897052695,Barrio-Dehesa,-3.332319,40.503429
3897052696,Barrio-Dehesa,-3.331901,40.503052
3897052697,Barrio-Dehesa,-3.332642,40.503231
3897052698,Barrio-Dehesa,-3.332444,40.503052
3897052699,Barrio-Dehesa,-3.332775,40.503146
3897052700,Barrio-Dehesa,-3.332579,40.502973
3897052701,Barrio-Dehesa,-3.332911,40.503059
3897052702,Barrio-Dehesa,-3.33272,40.50289
3897052703,Barrio-Dehesa,-3.333041,40.502976
3897052704,Barrio-Dehesa,-3.332857,40.50281
3897052705,Barrio-Dehesa,-3.333179,40.502888
3897052706,Barrio-Dehesa,-3.333002,40.502725
3897052707,Barrio-Dehesa,-3.333315,40.502801
3897052708,Barrio-Dehesa,-3.333141,40.502643
3897052709,Barrio-Dehesa,-3.333447,40.502719
3897052710,Barrio-Dehesa,-3.333284,40.50256
3897052711,Barrio-Dehesa,-3.3336,40.502625
3897052712,Barrio-Dehesa,-3.333426,40.502476
3897052713,Barrio-Dehesa,-3.333733,40.502542
3897052714,Barrio-Dehesa,-3.333559,40.502398
3897052715,Barrio-Dehesa,-3.333866,40.502459
3897052716,Barrio-Dehesa,-3.333701,40.502315
3897052717,Barrio-Dehesa,-3.334011,40.502367
3897052718,Barrio-Dehesa,-3.333842,40.502232
3897052719,Barrio-Dehesa,-3.334139,40.502286
3897052720,Barrio-Dehesa,-3.333981,40.502151
3897052721,Barrio-Dehesa,-3.334264,40.502207
3897052722,Barrio-Dehesa,-3.334123,40.502068
3897052723,Barrio-Dehesa,-3.334404,40.502118
3897052724,Barrio-Dehesa,-3.334264,40.501985
3897052725,Barrio-Dehesa,-3.334548,40.502027
3897052726,Barrio-Dehesa,-3.334401,40.501905
3897052727,Barrio-Dehesa,-3.334674,40.501948
3897052728,Barrio-Dehesa,-3.334537,40.50182
3897052729,Barrio-Dehesa,-3.334805,40.501865
3897052730,Barrio-Dehesa,-3.334675,40.501734
3897052731,Barrio-Dehesa,-3.334898,40.501806
3897052732,Barrio-Dehesa,-3.335019,40.50173
3897052733,Barrio-Dehesa,-3.334824,40.50154
3897052734,Barrio-Dehesa,-3.335392,40.501203
3897052735,Barrio-Dehesa,-3.334695,40.501617
3897052736,Barrio-Dehesa,-3.335155,40.501644
3897052737,Barrio-Dehesa,-3.334961,40.501459
3897052738,Barrio-Dehesa,-3.335295,40.501555
3897052739,Barrio-Dehesa,-3.3351,40.501376
3897052740,Barrio-Dehesa,-3.335431,40.501469
3897052741,Barrio-Dehesa,-3.335238,40.501294
3897052742,Barrio-Dehesa,-3.335355,40.501168
3897052743,Barrio-Dehesa,-3.334713,40.501545
3897056655,Barrio-Dehesa,-3.335253,40.501069
3897056656,Barrio-Dehesa,-3.334557,40.501478
3897056957,Barrio-Dehesa,-3.335134,40.500957
3897056958,Barrio-Dehesa,-3.334443,40.501364
3897056959,Barrio-Dehesa,-3.335027,40.500856
3897056960,Barrio-Dehesa,-3.334337,40.501257
3897056961,Barrio-Dehesa,-3.334231,40.501151
3897056962,Barrio-Dehesa,-3.334918,40.500754
3897056963,Barrio-Dehesa,-3.334133,40.501052
3897056964,Barrio-Dehesa,-3.334802,40.500644
3897056965,Barrio-Dehesa,-3.334026,40.500944
3897056966,Barrio-Dehesa,-3.334693,40.500542
3897056967,Barrio-Dehesa,-3.333917,40.500834
3897056968,Barrio-Dehesa,-3.334582,40.500437
3897056969,Barrio-Dehesa,-3.333812,40.500729
3897056970,Barrio-Dehesa,-3.334471,40.500333
3901543734,Alcala,-3.382824,40.482657
3901543749,Alcala,-3.382931,40.482678
3904530526,Alcala,-3.356167,40.493287
3904530527,Alcala,-3.355907,40.492808
3941545367,Barrio-Rinconada,-3.377961,40.47363
3941545368,Barrio-Rinconada,-3.377498,40.47405
3941545369,Barrio-Rinconada,-3.377391,40.473237
3941545370,Barrio-Rinconada,-3.376916,40.473666
3951611389,Barrio-El_Chorrilo,-3.375821,40.493563
3951611428,Barrio-El_Chorrilo,-3.374733,40.49201
3972432508,Alcala,-3.360302,40.477896
3972432509,Alcala,-3.359983,40.477895
3972432510,Alcala,-3.359892,40.477933
3972432512,Alcala,-3.360524,40.47799
3972432515,Alcala,-3.362516,40.478513
3972432520,Alcala,-3.36092,40.479157
3972432526,Alcala,-3.360334,40.479439
3972432544,Casco_Historico,-3.36424,40.480556
3972432548,Casco_Historico,-3.362045,40.48067
3972432550,Casco_Historico,-3.364138,40.480683
3976099145,Casco_Historico,-3.374085,40.480037
3976099148,Alcala,-3.375754,40.479215
3976099149,Alcala,-3.375929,40.479161
3976103258,Alcala,-3.382705,40.476854
3976106805,Alcala,-3.382441,40.476313
3976106806,Alcala,-3.380066,40.477015
3976106807,Alcala,-3.379924,40.477218
3976106810,Alcala,-3.3775,40.477845
3976106811,Alcala,-3.377319,40.4779
3976106812,Alcala,-3.374923,40.478629
3976106813,Alcala,-3.374748,40.478685
3976106814,Alcala,-3.373569,40.479028
3976109533,Alcala,-3.383016,40.477489
3976109537,Alcala,-3.378855,40.479286
3976209130,Alcala,-3.384458,40.477653
3976209131,Alcala,-3.38337,40.477977
3976209132,Alcala,-3.384213,40.477122
3976209133,Alcala,-3.383385,40.477365
3976209134,Alcala,-3.383721,40.477266
3976209135,Alcala,-3.383998,40.47779
3976209136,Alcala,-3.383137,40.477439
3976220997,Alcala,-3.38406,40.476801
3976220998,Alcala,-3.382989,40.477132
3976220999,Alcala,-3.383902,40.476495
3976221000,Alcala,-3.383129,40.476717
3976221001,Alcala,-3.382832,40.476804
3976221002,Alcala,-3.383738,40.476177
3976221003,Alcala,-3.382678,40.476483
3976221004,Alcala,-3.383574,40.47586
3976221005,Alcala,-3.382793,40.476093
3976221008,Alcala,-3.382506,40.476126
3976221009,Alcala,-3.383412,40.475547
3976221010,Alcala,-3.382377,40.475859
3976230779,Alcala,-3.387075,40.475919
3976230781,Alcala,-3.386785,40.475292
3976231325,Alcala,-3.38649,40.474654
3976233241,Alcala,-3.383854,40.474543
3976233242,Alcala,-3.382966,40.474919
3976233243,Alcala,-3.383415,40.473937
3976233244,Alcala,-3.382535,40.4743
3976233245,Alcala,-3.382981,40.473317
3976233246,Alcala,-3.382097,40.473683
3976233247,Alcala,-3.382557,40.472696
3976233248,Alcala,-3.381662,40.473072
3976233665,Alcala,-3.382848,40.474747
3976233667,Alcala,-3.381536,40.472895
3976233669,Alcala,-3.379842,40.473523
3976233670,Alcala,-3.37901,40.473871
3976233672,Alcala,-3.380855,40.474908
3976235554,Alcala,-3.379074,40.473951
3976235555,Alcala,-3.378692,40.474113
3976237686,Alcala,-3.379952,40.475057
3976237687,Alcala,-3.378977,40.475438
3976237688,Alcala,-3.380144,40.475302
3976237689,Alcala,-3.379332,40.475674
3976237690,Alcala,-3.380339,40.475554
3976237691,Alcala,-3.379977,40.475718
3976243684,Alcala,-3.379543,40.475247
3976243686,Alcala,-3.379071,40.474644
3976905651,Barrio-Rinconada,-3.374762,40.475453
3976905654,Barrio-Rinconada,-3.375413,40.475346
3976905655,Barrio-Rinconada,-3.374506,40.475615
3977031632,Alcala,-3.376395,40.476638
3978090743,Alcala,-3.377166,40.475718
3978090744,Barrio-Rinconada,-3.376596,40.475194
3980607712,Alcala,-3.397363,40.493921
3987063829,Alcala,-3.361952,40.476566
3987063841,Alcala,-3.36025,40.477464
3987063842,Alcala,-3.359527,40.477522
3987063855,Alcala,-3.359388,40.477717
3987063963,Alcala,-3.359936,40.47777
3987063982,Alcala,-3.362001,40.477908
3987063987,Alcala,-3.358266,40.478608
3987063993,Alcala,-3.358074,40.478867
3987064002,Alcala,-3.357896,40.479115
3987064009,Alcala,-3.359434,40.479643
3987064010,Casco_Historico,-3.361849,40.480089
3987064013,Casco_Historico,-3.361849,40.480278
4000835669,DistritoII,-3.358466,40.486464
4002086839,Alcala,-3.391363,40.477011
4002086840,Alcala,-3.391379,40.477057
4067296083,Alcala,-3.362639,40.492525
4067296692,Alcala,-3.359932,40.493126
4067296709,Alcala,-3.362343,40.493462
4067296710,Alcala,-3.361128,40.493593
4067296789,Alcala,-3.360358,40.494495
4067296792,Alcala,-3.360409,40.494658
4067296793,Alcala,-3.36034,40.494692
4067296796,Alcala,-3.360369,40.494774
4069160918,Casco_Historico,-3.362134,40.480836
4070621896,,-3.406693,40.495544
4070622148,,-3.408369,40.498816
4070622149,,-3.40809,40.498842
4078122826,,-3.323302,40.508711
4078122830,,-3.323444,40.508843
4078154227,M-300-Alcala,-3.408812,40.471943
409498087,,-3.408732,40.517578
409498089,,-3.408773,40.517777
409502730,Alcala,-3.401198,40.494942
409502738,Alcala,-3.403881,40.495167
409502745,Alcala,-3.403972,40.494732
409502746,Alcala,-3.402868,40.494649
409502747,Alcala,-3.401622,40.494525
409502785,Alcala,-3.403116,40.489352
409502797,Alcala,-3.403818,40.486717
409504254,Alcala,-3.40486,40.487543
409504264,Alcala,-3.39561,40.50071
409504334,Alcala,-3.388542,40.499049
409504338,Alcala,-3.384634,40.500498
409504348,Alcala,-3.383598,40.498739
409504349,Alcala,-3.384305,40.50036
409504351,Alcala,-3.384491,40.500767
409504357,Alcala,-3.391377,40.502296
409504360,,-3.394783,40.502868
409504361,,-3.400857,40.507918
409504370,,-3.401818,40.507411
409504372,,-3.4031,40.507223
409504374,,-3.406898,40.508551
409504400,,-3.398979,40.512764
409504401,,-3.398342,40.50379
409504408,,-3.395832,40.505937
409504418,,-3.398328,40.507851
409504420,,-3.3973,40.508251
409504426,,-3.3971,40.509919
409504484,Alcala,-3.382394,40.502765
409504486,Alcala,-3.384035,40.505778
409504492,Alcala,-3.378512,40.501292
409504493,Alcala,-3.384095,40.500641
409504533,,-3.406484,40.49706
409504537,,-3.406426,40.495505
409504540,,-3.403108,40.497128
409504804,,-3.407836,40.512246
409504806,,-3.407924,40.51203
409505472,,-3.408731,40.517945
409505744,,-3.40813,40.512312
409505973,,-3.405561,40.51229
409505976,,-3.406696,40.512769
409506030,Alcala,-3.385902,40.503284
409506032,,-3.386834,40.507296
409506181,Alcala,-3.389177,40.50067
4111998356,Barrio-Ensanche,-3.361269,40.498875
4111998386,Alcala,-3.361074,40.499694
4111998694,Alcala,-3.344312,40.500162
4111998699,Barrio-Ensanche,-3.370429,40.500378
4111998712,Alcala,-3.348081,40.501755
4111998715,Alcala,-3.345974,40.502263
4111998717,Alcala,-3.346236,40.502389
4111998718,Alcala,-3.346452,40.502493
4111998722,Alcala,-3.346696,40.502611
4111998723,Alcala,-3.347171,40.502808
4111998725,Alcala,-3.347702,40.502904
4112237438,Alcala,-3.359559,40.490214
4112237445,Alcala,-3.359116,40.490487
4112349453,Barrio-El_Chorrilo,-3.362011,40.487216
4112349473,Alcala,-3.35999,40.488081
4112349475,Alcala,-3.359712,40.4881
4112349480,Barrio-El_Chorrilo,-3.361673,40.488174
4112349483,Alcala,-3.360079,40.488599
4112349590,Barrio-El_Chorrilo,-3.360951,40.489257
4112349591,Alcala,-3.359714,40.489692
4112476949,DistritoII,-3.353669,40.483941
4112476953,DistritoII,-3.354563,40.484992
4112476954,DistritoII,-3.356231,40.485649
4112476955,DistritoII,-3.355704,40.485958
4112476956,DistritoII,-3.355858,40.487
4112476961,DistritoII,-3.351584,40.487248
4112476963,DistritoII,-3.351407,40.487279
4112476964,DistritoII,-3.353014,40.487346
4112476971,DistritoII,-3.356503,40.487685
4112476972,DistritoII,-3.355908,40.487818
4112514635,Barrio-Juan_de_Austria,-3.352201,40.483361
4112514637,Barrio-Juan_de_Austria,-3.35327,40.483818
4112514640,Barrio-Juan_de_Austria,-3.350353,40.484394
4112514643,Barrio-Juan_de_Austria,-3.350727,40.485069
4112514644,Barrio-Juan_de_Austria,-3.351839,40.485369
416975360,Alcala,-3.33943,40.499895
4175647601,Alcala,-3.387929,40.497088
4175647605,Alcala,-3.388916,40.497533
4175647611,Alcala,-3.390917,40.498115
4175647613,Alcala,-3.391443,40.498301
420075630,Alcala,-3.388536,40.498611
420075634,Alcala,-3.388323,40.498962
420075640,Alcala,-3.388789,40.498702
420075651,Alcala,-3.388308,40.498715
420076457,,-3.374315,40.514726
420418790,,-3.342541,40.51128
420418797,Alcala,-3.341073,40.510029
420418804,Barrio-Dehesa,-3.33816,40.503862
420418817,,-3.339481,40.51095
420418822,,-3.339997,40.511033
420418839,,-3.340821,40.512492
420418840,,-3.340665,40.512342
420418843,,-3.340524,40.512309
420418845,,-3.340288,40.512361
420418857,,-3.340232,40.512733
420418861,,-3.34058,40.512818
420418863,,-3.340781,40.512708
420421173,Casco_Historico,-3.3591,40.481841
420421175,Alcala,-3.358907,40.481661
420421176,Alcala,-3.35886,40.481702
420427592,Alcala,-3.35737,40.488549
420427593,Barrio-El_Chorrilo,-3.362199,40.489475
420427595,Alcala,-3.368205,40.503865
420427596,Alcala,-3.368351,40.503801
420427598,Alcala,-3.369179,40.504685
420427599,Alcala,-3.368783,40.50486
420427601,Alcala,-3.367555,40.502976
420427602,Alcala,-3.367696,40.5029
420429087,Barrio-Rinconada,-3.371885,40.473555
4208073087,Barrio-Rinconada,-3.366949,40.47434
4208073088,Barrio-Rinconada,-3.366481,40.47444
4224713023,Alcala,-3.379621,40.480963
4224713024,Alcala,-3.378451,40.481229
4224713031,Barrio-El_Chorrilo,-3.377086,40.488933
4224713034,Barrio-El_Chorrilo,-3.377464,40.489542
4224713037,Alcala,-3.40235,40.491517
4224713038,Alcala,-3.403364,40.491619
422967655,Alcala,-3.353547,40.479887
422967658,Alcala,-3.353143,40.480879
422967661,Alcala,-3.353153,40.481065
422967687,Alcala,-3.354044,40.482312
422978131,Alcala,-3.338779,40.493755
422978977,Barrio-El_Val,-3.339661,40.483945
422979392,Barrio-El_Val,-3.344616,40.483881
422995955,Casco_Historico,-3.374111,40.480094
422996237,Casco_Historico,-3.37344,40.479096
422996244,Alcala,-3.37339,40.478289
422996446,Casco_Historico,-3.3694,40.477551
422996618,Casco_Historico,-3.37071,40.477835
422996619,Barrio-Rinconada,-3.37099,40.477198
422996772,Casco_Historico,-3.37297,40.479542
422997024,Casco_Historico,-3.371927,40.478884
422997160,Casco_Historico,-3.372563,40.479754
422997214,Casco_Historico,-3.372216,40.479969
422997259,Casco_Historico,-3.371452,40.479123
422997467,Casco_Historico,-3.371817,40.480211
422997640,Casco_Historico,-3.371197,40.4806
422998159,Casco_Historico,-3.371163,40.479253
422998282,Casco_Historico,-3.370895,40.479112
422998453,Casco_Historico,-3.370221,40.479505
422998565,Casco_Historico,-3.369491,40.479854
422999491,Alcala,-3.372984,40.478233
422999494,Alcala,-3.372753,40.478229
422999731,Casco_Historico,-3.373084,40.478412
422999735,Casco_Historico,-3.372433,40.478459
422999890,Casco_Historico,-3.368088,40.480285
422999894,Casco_Historico,-3.368204,40.480248
