,edge_id,lane_id,lane_index,lane_length,lane_shape,lane_speed
5250,:7/4_22,:7/4_22_0,0,13.50,"1079.95,625.82 1078.40,628.40 1074.34,630.84 1068.65,631.65",13.90
5251,:7/4_23,:7/4_23_0,0,2.41,"1080.00,620.30 1079.18,619.89 1078.35,618.65",13.90
5252,:7/4_16,:7/4_16_0,0,5.00,"1068.65,621.75 1070.01,621.56 1070.97,620.98 1071.56,620.01 1071.75,618.65",13.90
5253,:7/4_17,:7/4_17_0,0,22.70,"1068.65,625.05 1075.39,625.05 1080.00,625.05 1084.61,625.05 1091.35,625.05",13.90
5254,:7/4_18,:7/4_18_0,0,20.97,"1068.65,628.35 1074.34,629.16 1078.40,631.60 1080.84,635.66 1081.65,641.35",13.90
5255,:7/4_19,:7/4_19_0,0,4.82,"1068.65,628.35 1069.89,629.18 1070.30,630.00 1069.89,630.83 1068.65,631.65",13.90
5256,:7/5_0,:7/5_0_0,0,5.00,"1071.75,791.35 1071.56,789.99 1070.97,789.02 1070.01,788.44 1068.65,788.25",13.90
5257,:7/5_1,:7/5_1_0,0,22.70,"1071.75,791.35 1071.75,784.61 1071.75,780.00 1071.75,775.39 1071.75,768.65",13.90
5258,:7/5_1,:7/5_1_1,1,22.70,"1075.05,791.35 1075.05,784.61 1075.05,780.00 1075.05,775.39 1075.05,768.65",13.90
5259,:7/5_1,:7/5_1_2,2,22.70,"1078.35,791.35 1078.35,784.61 1078.35,780.00 1078.35,775.39 1078.35,768.65",13.90
5260,:7/5_4,:7/5_4_0,0,7.47,"1078.35,791.35 1079.16,785.66 1080.05,784.18",13.90
5261,:7/5_5,:7/5_5_0,0,2.41,"1078.35,791.35 1079.18,790.11 1080.00,789.70",13.90
5262,:7/5_20,:7/5_20_0,0,13.50,"1080.05,784.18 1081.60,781.60 1085.66,779.16 1091.35,778.35",13.90
5263,:7/5_21,:7/5_21_0,0,2.41,"1080.00,789.70 1080.83,790.11 1081.65,791.35",13.90
5264,:7/5_6,:7/5_6_0,0,5.00,"1091.35,788.25 1089.99,788.44 1089.03,789.02 1088.44,789.99 1088.25,791.35",13.90
5265,:7/5_7,:7/5_7_0,0,22.70,"1091.35,784.95 1084.61,784.95 1080.00,784.95 1075.39,784.95 1068.65,784.95",13.90
5266,:7/5_8,:7/5_8_0,0,20.97,"1091.35,781.65 1085.66,780.84 1081.60,778.40 1079.16,774.34 1078.35,768.65",13.90
5267,:7/5_9,:7/5_9_0,0,4.82,"1091.35,781.65 1090.11,780.82 1089.70,780.00 1090.11,779.17 1091.35,778.35",13.90
5268,:7/5_10,:7/5_10_0,0,5.00,"1088.25,768.65 1088.44,770.01 1089.03,770.98 1089.99,771.56 1091.35,771.75",13.90
5269,:7/5_11,:7/5_11_0,0,22.70,"1088.25,768.65 1088.25,775.39 1088.25,780.00 1088.25,784.61 1088.25,791.35",13.90
5270,:7/5_11,:7/5_11_1,1,22.70,"1084.95,768.65 1084.95,775.39 1084.95,780.00 1084.95,784.61 1084.95,791.35",13.90
5271,:7/5_11,:7/5_11_2,2,22.70,"1081.65,768.65 1081.65,775.39 1081.65,780.00 1081.65,784.61 1081.65,791.35",13.90
5272,:7/5_14,:7/5_14_0,0,7.47,"1081.65,768.65 1080.84,774.34 1079.95,775.82",13.90
5273,:7/5_15,:7/5_15_0,0,2.41,"1081.65,768.65 1080.83,769.89 1080.00,770.30",13.90
5274,:7/5_22,:7/5_22_0,0,13.50,"1079.95,775.82 1078.40,778.40 1074.34,780.84 1068.65,781.65",13.90
5275,:7/5_23,:7/5_23_0,0,2.41,"1080.00,770.30 1079.18,769.89 1078.35,768.65",13.90
5276,:7/5_16,:7/5_16_0,0,5.00,"1068.65,771.75 1070.01,771.56 1070.97,770.98 1071.56,770.01 1071.75,768.65",13.90
5277,:7/5_17,:7/5_17_0,0,22.70,"1068.65,775.05 1075.39,775.05 1080.00,775.05 1084.61,775.05 1091.35,775.05",13.90
5278,:7/5_18,:7/5_18_0,0,20.97,"1068.65,778.35 1074.34,779.16 1078.40,781.60 1080.84,785.66 1081.65,791.35",13.90
5279,:7/5_19,:7/5_19_0,0,4.82,"1068.65,778.35 1069.89,779.18 1070.30,780.00 1069.89,780.83 1068.65,781.65",13.90
5280,:7/6_0,:7/6_0_0,0,5.00,"1071.75,941.35 1071.56,939.99 1070.97,939.02 1070.01,938.44 1068.65,938.25",13.90
5281,:7/6_1,:7/6_1_0,0,22.70,"1071.75,941.35 1071.75,934.61 1071.75,930.00 1071.75,925.39 1071.75,918.65",13.90
5282,:7/6_1,:7/6_1_1,1,22.70,"1075.05,941.35 1075.05,934.61 1075.05,930.00 1075.05,925.39 1075.05,918.65",13.90
5283,:7/6_1,:7/6_1_2,2,22.70,"1078.35,941.35 1078.35,934.61 1078.35,930.00 1078.35,925.39 1078.35,918.65",13.90
5284,:7/6_4,:7/6_4_0,0,7.47,"1078.35,941.35 1079.16,935.66 1080.05,934.18",13.90
5285,:7/6_5,:7/6_5_0,0,2.41,"1078.35,941.35 1079.18,940.11 1080.00,939.70",13.90
5286,:7/6_20,:7/6_20_0,0,13.50,"1080.05,934.18 1081.60,931.60 1085.66,929.16 1091.35,928.35",13.90
5287,:7/6_21,:7/6_21_0,0,2.41,"1080.00,939.70 1080.83,940.11 1081.65,941.35",13.90
5288,:7/6_6,:7/6_6_0,0,5.00,"1091.35,938.25 1089.99,938.44 1089.03,939.02 1088.44,939.99 1088.25,941.35",13.90
5289,:7/6_7,:7/6_7_0,0,22.70,"1091.35,934.95 1084.61,934.95 1080.00,934.95 1075.39,934.95 1068.65,934.95",13.90
5290,:7/6_8,:7/6_8_0,0,20.97,"1091.35,931.65 1085.66,930.84 1081.60,928.40 1079.16,924.34 1078.35,918.65",13.90
5291,:7/6_9,:7/6_9_0,0,4.82,"1091.35,931.65 1090.11,930.83 1089.70,930.00 1090.11,929.17 1091.35,928.35",13.90
5292,:7/6_10,:7/6_10_0,0,5.00,"1088.25,918.65 1088.44,920.01 1089.03,920.98 1089.99,921.56 1091.35,921.75",13.90
5293,:7/6_11,:7/6_11_0,0,22.70,"1088.25,918.65 1088.25,925.39 1088.25,930.00 1088.25,934.61 1088.25,941.35",13.90
5294,:7/6_11,:7/6_11_1,1,22.70,"1084.95,918.65 1084.95,925.39 1084.95,930.00 1084.95,934.61 1084.95,941.35",13.90
5295,:7/6_11,:7/6_11_2,2,22.70,"1081.65,918.65 1081.65,925.39 1081.65,930.00 1081.65,934.61 1081.65,941.35",13.90
5296,:7/6_14,:7/6_14_0,0,7.47,"1081.65,918.65 1080.84,924.34 1079.95,925.82",13.90
5297,:7/6_15,:7/6_15_0,0,2.41,"1081.65,918.65 1080.83,919.89 1080.00,920.30",13.90
5298,:7/6_22,:7/6_22_0,0,13.50,"1079.95,925.82 1078.40,928.40 1074.34,930.84 1068.65,931.65",13.90
5299,:7/6_23,:7/6_23_0,0,2.41,"1080.00,920.30 1079.18,919.89 1078.35,918.65",13.90
5300,:7/6_16,:7/6_16_0,0,5.00,"1068.65,921.75 1070.01,921.56 1070.97,920.98 1071.56,920.01 1071.75,918.65",13.90
5301,:7/6_17,:7/6_17_0,0,22.70,"1068.65,925.05 1075.39,925.05 1080.00,925.05 1084.61,925.05 1091.35,925.05",13.90
5302,:7/6_18,:7/6_18_0,0,20.97,"1068.65,928.35 1074.34,929.16 1078.40,931.60 1080.84,935.66 1081.65,941.35",13.90
5303,:7/6_19,:7/6_19_0,0,4.82,"1068.65,928.35 1069.89,929.17 1070.30,930.00 1069.89,930.83 1068.65,931.65",13.90
5304,:7/7_0,:7/7_0_0,0,5.00,"1071.75,1091.35 1071.56,1089.99 1070.97,1089.03 1070.01,1088.44 1068.65,1088.25",13.90
5305,:7/7_1,:7/7_1_0,0,22.70,"1071.75,1091.35 1071.75,1084.61 1071.75,1080.00 1071.75,1075.39 1071.75,1068.65",13.90
5306,:7/7_1,:7/7_1_1,1,22.70,"1075.05,1091.35 1075.05,1084.61 1075.05,1080.00 1075.05,1075.39 1075.05,1068.65",13.90
5307,:7/7_1,:7/7_1_2,2,22.70,"1078.35,1091.35 1078.35,1084.61 1078.35,1080.00 1078.35,1075.39 1078.35,1068.65",13.90
5308,:7/7_4,:7/7_4_0,0,7.47,"1078.35,1091.35 1079.16,1085.66 1080.05,1084.18",13.90
5309,:7/7_5,:7/7_5_0,0,2.41,"1078.35,1091.35 1079.18,1090.11 1080.00,1089.70",13.90
5310,:7/7_20,:7/7_20_0,0,13.50,"1080.05,1084.18 1081.60,1081.60 1085.66,1079.16 1091.35,1078.35",13.90
5311,:7/7_21,:7/7_21_0,0,2.41,"1080.00,1089.70 1080.83,1090.11 1081.65,1091.35",13.90
5312,:7/7_6,:7/7_6_0,0,5.00,"1091.35,1088.25 1089.99,1088.44 1089.03,1089.03 1088.44,1089.99 1088.25,1091.35",13.90
5313,:7/7_7,:7/7_7_0,0,22.70,"1091.35,1084.95 1084.61,1084.95 1080.00,1084.95 1075.39,1084.95 1068.65,1084.95",13.90
5314,:7/7_8,:7/7_8_0,0,20.97,"1091.35,1081.65 1085.66,1080.84 1081.60,1078.40 1079.16,1074.34 1078.35,1068.65",13.90
5315,:7/7_9,:7/7_9_0,0,4.82,"1091.35,1081.65 1090.11,1080.83 1089.70,1080.00 1090.11,1079.18 1091.35,1078.35",13.90
5316,:7/7_10,:7/7_10_0,0,5.00,"1088.25,1068.65 1088.44,1070.01 1089.03,1070.97 1089.99,1071.56 1091.35,1071.75",13.90
5317,:7/7_11,:7/7_11_0,0,22.70,"1088.25,1068.65 1088.25,1075.39 1088.25,1080.00 1088.25,1084.61 1088.25,1091.35",13.90
5318,:7/7_11,:7/7_11_1,1,22.70,"1084.95,1068.65 1084.95,1075.39 1084.95,1080.00 1084.95,1084.61 1084.95,1091.35",13.90
5319,:7/7_11,:7/7_11_2,2,22.70,"1081.65,1068.65 1081.65,1075.39 1081.65,1080.00 1081.65,1084.61 1081.65,1091.35",13.90
5320,:7/7_14,:7/7_14_0,0,7.47,"1081.65,1068.65 1080.84,1074.34 1079.95,1075.82",13.90
5321,:7/7_15,:7/7_15_0,0,2.41,"1081.65,1068.65 1080.83,1069.89 1080.00,1070.30",13.90
5322,:7/7_22,:7/7_22_0,0,13.50,"1079.95,1075.82 1078.40,1078.40 1074.34,1080.84 1068.65,1081.65",13.90
5323,:7/7_23,:7/7_23_0,0,2.41,"1080.00,1070.30 1079.18,1069.89 1078.35,1068.65",13.90
5324,:7/7_16,:7/7_16_0,0,5.00,"1068.65,1071.75 1070.01,1071.56 1070.97,1070.97 1071.56,1070.01 1071.75,1068.65",13.90
5325,:7/7_17,:7/7_17_0,0,22.70,"1068.65,1075.05 1075.39,1075.05 1080.00,1075.05 1084.61,1075.05 1091.35,1075.05",13.90
5326,:7/7_18,:7/7_18_0,0,20.97,"1068.65,1078.35 1074.34,1079.16 1078.40,1081.60 1080.84,1085.66 1081.65,1091.35",13.90
5327,:7/7_19,:7/7_19_0,0,4.82,"1068.65,1078.35 1069.89,1079.18 1070.30,1080.00 1069.89,1080.83 1068.65,1081.65",13.90
5328,:7/8_0,:7/8_0_0,0,5.00,"1071.75,1241.35 1071.56,1239.99 1070.97,1239.03 1070.01,1238.44 1068.65,1238.25",13.90
5329,:7/8_1,:7/8_1_0,0,22.70,"1071.75,1241.35 1071.75,1234.61 1071.75,1230.00 1071.75,1225.39 1071.75,1218.65",13.90
5330,:7/8_1,:7/8_1_1,1,22.70,"1075.05,1241.35 1075.05,1234.61 1075.05,1230.00 1075.05,1225.39 1075.05,1218.65",13.90
5331,:7/8_1,:7/8_1_2,2,22.70,"1078.35,1241.35 1078.35,1234.61 1078.35,1230.00 1078.35,1225.39 1078.35,1218.65",13.90
5332,:7/8_4,:7/8_4_0,0,7.47,"1078.35,1241.35 1079.16,1235.66 1080.05,1234.18",13.90
5333,:7/8_5,:7/8_5_0,0,2.41,"1078.35,1241.35 1079.18,1240.11 1080.00,1239.70",13.90
5334,:7/8_20,:7/8_20_0,0,13.50,"1080.05,1234.18 1081.60,1231.60 1085.66,1229.16 1091.35,1228.35",13.90
5335,:7/8_21,:7/8_21_0,0,2.41,"1080.00,1239.70 1080.83,1240.11 1081.65,1241.35",13.90
5336,:7/8_6,:7/8_6_0,0,5.00,"1091.35,1238.25 1089.99,1238.44 1089.03,1239.03 1088.44,1239.99 1088.25,1241.35",13.90
5337,:7/8_7,:7/8_7_0,0,22.70,"1091.35,1234.95 1084.61,1234.95 1080.00,1234.95 1075.39,1234.95 1068.65,1234.95",13.90
5338,:7/8_8,:7/8_8_0,0,20.97,"1091.35,1231.65 1085.66,1230.84 1081.60,1228.40 1079.16,1224.34 1078.35,1218.65",13.90
5339,:7/8_9,:7/8_9_0,0,4.82,"1091.35,1231.65 1090.11,1230.82 1089.70,1230.00 1090.11,1229.18 1091.35,1228.35",13.90
5340,:7/8_10,:7/8_10_0,0,5.00,"1088.25,1218.65 1088.44,1220.01 1089.03,1220.97 1089.99,1221.56 1091.35,1221.75",13.90
5341,:7/8_11,:7/8_11_0,0,22.70,"1088.25,1218.65 1088.25,1225.39 1088.25,1230.00 1088.25,1234.61 1088.25,1241.35",13.90
5342,:7/8_11,:7/8_11_1,1,22.70,"1084.95,1218.65 1084.95,1225.39 1084.95,1230.00 1084.95,1234.61 1084.95,1241.35",13.90
5343,:7/8_11,:7/8_11_2,2,22.70,"1081.65,1218.65 1081.65,1225.39 1081.65,1230.00 1081.65,1234.61 1081.65,1241.35",13.90
5344,:7/8_14,:7/8_14_0,0,7.47,"1081.65,1218.65 1080.84,1224.34 1079.95,1225.82",13.90
5345,:7/8_15,:7/8_15_0,0,2.41,"1081.65,1218.65 1080.83,1219.89 1080.00,1220.30",13.90
5346,:7/8_22,:7/8_22_0,0,13.50,"1079.95,1225.82 1078.40,1228.40 1074.34,1230.84 1068.65,1231.65",13.90
5347,:7/8_23,:7/8_23_0,0,2.41,"1080.00,1220.30 1079.18,1219.89 1078.35,1218.65",13.90
5348,:7/8_16,:7/8_16_0,0,5.00,"1068.65,1221.75 1070.01,1221.56 1070.97,1220.97 1071.56,1220.01 1071.75,1218.65",13.90
5349,:7/8_17,:7/8_17_0,0,22.70,"1068.65,1225.05 1075.39,1225.05 1080.00,1225.05 1084.61,1225.05 1091.35,1225.05",13.90
5350,:7/8_18,:7/8_18_0,0,20.97,"1068.65,1228.35 1074.34,1229.16 1078.40,1231.60 1080.84,1235.66 1081.65,1241.35",13.90
5351,:7/8_19,:7/8_19_0,0,4.82,"1068.65,1228.35 1069.89,1229.18 1070.30,1230.00 1069.89,1230.83 1068.65,1231.65",13.90
5352,:7/9_0,:7/9_0_0,0,5.00,"1071.75,1391.35 1071.56,1389.99 1070.97,1389.03 1070.01,1388.44 1068.65,1388.25",13.90
5353,:7/9_1,:7/9_1_0,0,22.70,"1071.75,1391.35 1071.75,1384.61 1071.75,1380.00 1071.75,1375.39 1071.75,1368.65",13.90
5354,:7/9_1,:7/9_1_1,1,22.70,"1075.05,1391.35 1075.05,1384.61 1075.05,1380.00 1075.05,1375.39 1075.05,1368.65",13.90
5355,:7/9_1,:7/9_1_2,2,22.70,"1078.35,1391.35 1078.35,1384.61 1078.35,1380.00 1078.35,1375.39 1078.35,1368.65",13.90
5356,:7/9_4,:7/9_4_0,0,7.47,"1078.35,1391.35 1079.16,1385.66 1080.05,1384.18",13.90
5357,:7/9_5,:7/9_5_0,0,2.41,"1078.35,1391.35 1079.18,1390.11 1080.00,1389.70",13.90
5358,:7/9_20,:7/9_20_0,0,13.50,"1080.05,1384.18 1081.60,1381.60 1085.66,1379.16 1091.35,1378.35",13.90
5359,:7/9_21,:7/9_21_0,0,2.41,"1080.00,1389.70 1080.83,1390.11 1081.65,1391.35",13.90
5360,:7/9_6,:7/9_6_0,0,5.00,"1091.35,1388.25 1089.99,1388.44 1089.03,1389.03 1088.44,1389.99 1088.25,1391.35",13.90
5361,:7/9_7,:7/9_7_0,0,22.70,"1091.35,1384.95 1084.61,1384.95 1080.00,1384.95 1075.39,1384.95 1068.65,1384.95",13.90
5362,:7/9_8,:7/9_8_0,0,20.97,"1091.35,1381.65 1085.66,1380.84 1081.60,1378.40 1079.16,1374.34 1078.35,1368.65",13.90
5363,:7/9_9,:7/9_9_0,0,4.82,"1091.35,1381.65 1090.11,1380.82 1089.70,1380.00 1090.11,1379.18 1091.35,1378.35",13.90
5364,:7/9_10,:7/9_10_0,0,5.00,"1088.25,1368.65 1088.44,1370.01 1089.03,1370.97 1089.99,1371.56 1091.35,1371.75",13.90
5365,:7/9_11,:7/9_11_0,0,22.70,"1088.25,1368.65 1088.25,1375.39 1088.25,1380.00 1088.25,1384.61 1088.25,1391.35",13.90
5366,:7/9_11,:7/9_11_1,1,22.70,"1084.95,1368.65 1084.95,1375.39 1084.95,1380.00 1084.95,1384.61 1084.95,1391.35",13.90
5367,:7/9_11,:7/9_11_2,2,22.70,"1081.65,1368.65 1081.65,1375.39 1081.65,1380.00 1081.65,1384.61 1081.65,1391.35",13.90
5368,:7/9_14,:7/9_14_0,0,7.47,"1081.65,1368.65 1080.84,1374.34 1079.95,1375.82",13.90
5369,:7/9_15,:7/9_15_0,0,2.41,"1081.65,1368.65 1080.83,1369.89 1080.00,1370.30",13.90
5370,:7/9_22,:7/9_22_0,0,13.50,"1079.95,1375.82 1078.40,1378.40 1074.34,1380.84 1068.65,1381.65",13.90
5371,:7/9_23,:7/9_23_0,0,2.41,"1080.00,1370.30 1079.18,1369.89 1078.35,1368.65",13.90
5372,:7/9_16,:7/9_16_0,0,5.00,"1068.65,1371.75 1070.01,1371.56 1070.97,1370.97 1071.56,1370.01 1071.75,1368.65",13.90
5373,:7/9_17,:7/9_17_0,0,22.70,"1068.65,1375.05 1075.39,1375.05 1080.00,1375.05 1084.61,1375.05 1091.35,1375.05",13.90
5374,:7/9_18,:7/9_18_0,0,20.97,"1068.65,1378.35 1074.34,1379.16 1078.40,1381.60 1080.84,1385.66 1081.65,1391.35",13.90
5375,:7/9_19,:7/9_19_0,0,4.82,"1068.65,1378.35 1069.89,1379.18 1070.30,1380.00 1069.89,1380.83 1068.65,1381.65",13.90
5376,:8/0_0,:8/0_0_0,0,5.00,"1221.75,41.35 1221.56,39.99 1220.97,39.02 1220.01,38.44 1218.65,38.25",13.90
5377,:8/0_1,:8/0_1_0,0,22.70,"1221.75,41.35 1221.75,34.61 1221.75,30.00 1221.75,25.39 1221.75,18.65",13.90
5378,:8/0_1,:8/0_1_1,1,22.70,"1225.05,41.35 1225.05,34.61 1225.05,30.00 1225.05,25.39 1225.05,18.65",13.90
5379,:8/0_1,:8/0_1_2,2,22.70,"1228.35,41.35 1228.35,34.61 1228.35,30.00 1228.35,25.39 1228.35,18.65",13.90
5380,:8/0_4,:8/0_4_0,0,7.47,"1228.35,41.35 1229.16,35.66 1230.05,34.18",13.90
5381,:8/0_5,:8/0_5_0,0,2.41,"1228.35,41.35 1229.18,40.11 1230.00,39.70",13.90
5382,:8/0_20,:8/0_20_0,0,13.50,"1230.05,34.18 1231.60,31.60 1235.66,29.16 1241.35,28.35",13.90
5383,:8/0_21,:8/0_21_0,0,2.41,"1230.00,39.70 1230.83,40.11 1231.65,41.35",13.90
5384,:8/0_6,:8/0_6_0,0,5.00,"1241.35,38.25 1239.99,38.44 1239.03,39.02 1238.44,39.99 1238.25,41.35",13.90
5385,:8/0_7,:8/0_7_0,0,22.70,"1241.35,34.95 1234.61,34.95 1230.00,34.95 1225.39,34.95 1218.65,34.95",13.90
5386,:8/0_8,:8/0_8_0,0,20.97,"1241.35,31.65 1235.66,30.84 1231.60,28.40 1229.16,24.34 1228.35,18.65",13.90
5387,:8/0_9,:8/0_9_0,0,4.82,"1241.35,31.65 1240.11,30.82 1239.70,30.00 1240.11,29.18 1241.35,28.35",13.90
5388,:8/0_10,:8/0_10_0,0,5.00,"1238.25,18.65 1238.44,20.01 1239.03,20.98 1239.99,21.56 1241.35,21.75",13.90
5389,:8/0_11,:8/0_11_0,0,22.70,"1238.25,18.65 1238.25,25.39 1238.25,30.00 1238.25,34.61 1238.25,41.35",13.90
5390,:8/0_11,:8/0_11_1,1,22.70,"1234.95,18.65 1234.95,25.39 1234.95,30.00 1234.95,34.61 1234.95,41.35",13.90
5391,:8/0_11,:8/0_11_2,2,22.70,"1231.65,18.65 1231.65,25.39 1231.65,30.00 1231.65,34.61 1231.65,41.35",13.90
5392,:8/0_14,:8/0_14_0,0,7.47,"1231.65,18.65 1230.84,24.34 1229.95,25.82",13.90
5393,:8/0_15,:8/0_15_0,0,2.41,"1231.65,18.65 1230.82,19.89 1230.00,20.30",13.90
5394,:8/0_22,:8/0_22_0,0,13.50,"1229.95,25.82 1228.40,28.40 1224.34,30.84 1218.65,31.65",13.90
5395,:8/0_23,:8/0_23_0,0,2.41,"1230.00,20.30 1229.18,19.89 1228.35,18.65",13.90
5396,:8/0_16,:8/0_16_0,0,5.00,"1218.65,21.75 1220.01,21.56 1220.97,20.98 1221.56,20.01 1221.75,18.65",13.90
5397,:8/0_17,:8/0_17_0,0,22.70,"1218.65,25.05 1225.39,25.05 1230.00,25.05 1234.61,25.05 1241.35,25.05",13.90
5398,:8/0_18,:8/0_18_0,0,20.97,"1218.65,28.35 1224.34,29.16 1228.40,31.60 1230.84,35.66 1231.65,41.35",13.90
5399,:8/0_19,:8/0_19_0,0,4.82,"1218.65,28.35 1219.89,29.17 1220.30,30.00 1219.89,30.82 1218.65,31.65",13.90
5400,:8/1_0,:8/1_0_0,0,5.00,"1221.75,191.35 1221.56,189.99 1220.97,189.03 1220.01,188.44 1218.65,188.25",13.90
5401,:8/1_1,:8/1_1_0,0,22.70,"1221.75,191.35 1221.75,184.61 1221.75,180.00 1221.75,175.39 1221.75,168.65",13.90
5402,:8/1_1,:8/1_1_1,1,22.70,"1225.05,191.35 1225.05,184.61 1225.05,180.00 1225.05,175.39 1225.05,168.65",13.90
5403,:8/1_1,:8/1_1_2,2,22.70,"1228.35,191.35 1228.35,184.61 1228.35,180.00 1228.35,175.39 1228.35,168.65",13.90
