,edge_id,lane_id,lane_index,lane_length,lane_shape,lane_speed
221,:8/2_23,:8/2_23_0,0,2.41,"1230.00,320.30 1229.18,319.89 1228.35,318.65",13.90
222,:8/2_22,:8/2_22_0,0,13.50,"1229.95,325.82 1228.40,328.40 1224.34,330.84 1218.65,331.65",13.90
223,:13/10_19,:13/10_19_0,0,4.82,"1968.65,1528.35 1969.89,1529.18 1970.30,1530.00 1969.89,1530.83 1968.65,1531.65",13.90
224,:13/10_18,:13/10_18_0,0,20.97,"1968.65,1528.35 1974.34,1529.16 1978.40,1531.60 1980.84,1535.66 1981.65,1541.35",13.90
225,:13/10_17,:13/10_17_0,0,22.70,"1968.65,1525.05 1975.39,1525.05 1980.00,1525.05 1984.61,1525.05 1991.35,1525.05",13.90
226,:13/10_16,:13/10_16_0,0,5.00,"1968.65,1521.75 1970.01,1521.56 1970.97,1520.97 1971.56,1520.01 1971.75,1518.65",13.90
227,:13/10_15,:13/10_15_0,0,2.41,"1981.65,1518.65 1980.83,1519.89 1980.00,1520.30",13.90
228,:13/10_14,:13/10_14_0,0,7.47,"1981.65,1518.65 1980.84,1524.34 1979.95,1525.82",13.90
229,:13/10_11,:13/10_11_2,2,22.70,"1981.65,1518.65 1981.65,1525.39 1981.65,1530.00 1981.65,1534.61 1981.65,1541.35",13.90
230,:13/10_10,:13/10_10_0,0,5.00,"1988.25,1518.65 1988.44,1520.01 1989.03,1520.97 1989.99,1521.56 1991.35,1521.75",13.90
231,:bottom7_0,:bottom7_0_0,0,4.82,"1078.35,0.00 1079.18,-1.24 1080.00,-1.65 1080.83,-1.24 1081.65,0.00",13.90
232,7/9to7/8,7/9to7/8_2,2,127.30,"1078.35,1368.65 1078.35,1241.35",13.90
233,4/2to4/1,4/2to4/1_2,2,127.30,"628.35,318.65 628.35,191.35",13.90
234,4/2to4/3,4/2to4/3_2,2,127.30,"631.65,341.35 631.65,468.65",13.90
235,9/4to10/4,9/4to10/4_2,2,127.30,"1391.35,628.35 1518.65,628.35",13.90
236,9/6to8/6,9/6to8/6_2,2,127.30,"1368.65,931.65 1241.35,931.65",13.90
237,:13/9_23,:13/9_23_0,0,2.41,"1980.00,1370.30 1979.17,1369.89 1978.35,1368.65",13.90
238,:13/9_22,:13/9_22_0,0,13.50,"1979.95,1375.82 1978.40,1378.40 1974.34,1380.84 1968.65,1381.65",13.90
239,:13/9_21,:13/9_21_0,0,2.41,"1980.00,1389.70 1980.83,1390.11 1981.65,1391.35",13.90
240,:13/9_20,:13/9_20_0,0,13.50,"1980.05,1384.18 1981.60,1381.60 1985.66,1379.16 1991.35,1378.35",13.90
241,:2/6_23,:2/6_23_0,0,2.41,"330.00,920.30 329.18,919.89 328.35,918.65",13.90
242,:1/7_19,:1/7_19_0,0,4.82,"168.65,1078.35 169.89,1079.18 170.30,1080.00 169.89,1080.83 168.65,1081.65",13.90
243,:15/1_10,:15/1_10_0,0,5.00,"2288.25,168.65 2288.44,170.01 2289.03,170.97 2289.99,171.56 2291.35,171.75",13.90
244,:15/1_11,:15/1_11_2,2,22.70,"2281.65,168.65 2281.65,175.39 2281.65,180.00 2281.65,184.61 2281.65,191.35",13.90
245,:15/1_14,:15/1_14_0,0,7.47,"2281.65,168.65 2280.84,174.34 2279.95,175.82",13.90
246,:15/1_15,:15/1_15_0,0,2.41,"2281.65,168.65 2280.83,169.89 2280.00,170.30",13.90
247,:15/1_16,:15/1_16_0,0,5.00,"2268.65,171.75 2270.01,171.56 2270.97,170.97 2271.56,170.01 2271.75,168.65",13.90
248,:15/1_17,:15/1_17_0,0,22.70,"2268.65,175.05 2275.39,175.05 2280.00,175.05 2284.61,175.05 2291.35,175.05",13.90
249,:15/1_18,:15/1_18_0,0,20.97,"2268.65,178.35 2274.34,179.16 2278.40,181.60 2280.84,185.66 2281.65,191.35",13.90
250,:15/1_19,:15/1_19_0,0,4.82,"2268.65,178.35 2269.89,179.17 2270.30,180.00 2269.89,180.82 2268.65,181.65",13.90
251,:1/14_1,:1/14_1_2,2,22.70,"178.35,2141.35 178.35,2134.61 178.35,2130.00 178.35,2125.39 178.35,2118.65",13.90
252,:1/14_0,:1/14_0_0,0,5.00,"171.75,2141.35 171.56,2139.99 170.97,2139.03 170.01,2138.44 168.65,2138.25",13.90
253,:1/14_7,:1/14_7_0,0,22.70,"191.35,2134.95 184.61,2134.95 180.00,2134.95 175.39,2134.95 168.65,2134.95",13.90
254,:1/14_6,:1/14_6_0,0,5.00,"191.35,2138.25 189.99,2138.44 189.03,2139.03 188.44,2139.99 188.25,2141.35",13.90
255,:1/14_5,:1/14_5_0,0,2.41,"178.35,2141.35 179.17,2140.11 180.00,2139.70",13.90
256,:1/14_4,:1/14_4_0,0,7.47,"178.35,2141.35 179.16,2135.66 180.05,2134.18",13.90
257,:1/14_9,:1/14_9_0,0,4.82,"191.35,2131.65 190.11,2130.83 189.70,2130.00 190.11,2129.17 191.35,2128.35",13.90
258,:1/14_8,:1/14_8_0,0,20.97,"191.35,2131.65 185.66,2130.84 181.60,2128.40 179.16,2124.34 178.35,2118.65",13.90
259,:13/12_15,:13/12_15_0,0,2.41,"1981.65,1818.65 1980.83,1819.89 1980.00,1820.30",13.90
260,:13/12_14,:13/12_14_0,0,7.47,"1981.65,1818.65 1980.84,1824.34 1979.95,1825.82",13.90
261,:13/12_17,:13/12_17_0,0,22.70,"1968.65,1825.05 1975.39,1825.05 1980.00,1825.05 1984.61,1825.05 1991.35,1825.05",13.90
262,:13/12_16,:13/12_16_0,0,5.00,"1968.65,1821.75 1970.01,1821.56 1970.97,1820.97 1971.56,1820.01 1971.75,1818.65",13.90
263,:13/12_11,:13/12_11_2,2,22.70,"1981.65,1818.65 1981.65,1825.39 1981.65,1830.00 1981.65,1834.61 1981.65,1841.35",13.90
264,:8/6_20,:8/6_20_0,0,13.50,"1230.05,934.18 1231.60,931.60 1235.66,929.16 1241.35,928.35",13.90
265,:8/6_23,:8/6_23_0,0,2.41,"1230.00,920.30 1229.18,919.89 1228.35,918.65",13.90
266,:8/6_22,:8/6_22_0,0,13.50,"1229.95,925.82 1228.40,928.40 1224.34,930.84 1218.65,931.65",13.90
267,:13/12_19,:13/12_19_0,0,4.82,"1968.65,1828.35 1969.89,1829.18 1970.30,1830.00 1969.89,1830.83 1968.65,1831.65",13.90
268,:13/12_18,:13/12_18_0,0,20.97,"1968.65,1828.35 1974.34,1829.16 1978.40,1831.60 1980.84,1835.66 1981.65,1841.35",13.90
269,:15/7_16,:15/7_16_0,0,5.00,"2268.65,1071.75 2270.01,1071.56 2270.97,1070.97 2271.56,1070.01 2271.75,1068.65",13.90
270,:15/7_17,:15/7_17_0,0,22.70,"2268.65,1075.05 2275.39,1075.05 2280.00,1075.05 2284.61,1075.05 2291.35,1075.05",13.90
271,:15/7_14,:15/7_14_0,0,7.47,"2281.65,1068.65 2280.84,1074.34 2279.95,1075.82",13.90
272,:15/7_15,:15/7_15_0,0,2.41,"2281.65,1068.65 2280.83,1069.89 2280.00,1070.30",13.90
273,:15/7_10,:15/7_10_0,0,5.00,"2288.25,1068.65 2288.44,1070.01 2289.03,1070.97 2289.99,1071.56 2291.35,1071.75",13.90
274,:15/7_11,:15/7_11_2,2,22.70,"2281.65,1068.65 2281.65,1075.39 2281.65,1080.00 2281.65,1084.61 2281.65,1091.35",13.90
275,:15/7_18,:15/7_18_0,0,20.97,"2268.65,1078.35 2274.34,1079.16 2278.40,1081.60 2280.84,1085.66 2281.65,1091.35",13.90
276,:15/7_19,:15/7_19_0,0,4.82,"2268.65,1078.35 2269.89,1079.18 2270.30,1080.00 2269.89,1080.83 2268.65,1081.65",13.90
277,left14to0/14,left14to0/14_2,2,18.65,"0.00,2128.35 18.65,2128.35",13.90
278,:right5_0,:right5_0_0,0,4.82,"2310.00,778.35 2311.24,779.18 2311.65,780.00 2311.24,780.83 2310.00,781.65",13.90
279,5/9to5/10,5/9to5/10_2,2,127.30,"781.65,1391.35 781.65,1518.65",13.90
280,:4/14_16,:4/14_16_0,0,5.00,"618.65,2121.75 620.01,2121.56 620.98,2120.97 621.56,2120.01 621.75,2118.65",13.90
281,:4/14_17,:4/14_17_0,0,22.70,"618.65,2125.05 625.39,2125.05 630.00,2125.05 634.61,2125.05 641.35,2125.05",13.90
282,:4/14_14,:4/14_14_0,0,7.47,"631.65,2118.65 630.84,2124.34 629.95,2125.82",13.90
283,:4/14_15,:4/14_15_0,0,2.41,"631.65,2118.65 630.82,2119.89 630.00,2120.30",13.90
284,:4/14_10,:4/14_10_0,0,5.00,"638.25,2118.65 638.44,2120.01 639.02,2120.97 639.99,2121.56 641.35,2121.75",13.90
285,:4/14_11,:4/14_11_2,2,22.70,"631.65,2118.65 631.65,2125.39 631.65,2130.00 631.65,2134.61 631.65,2141.35",13.90
286,:4/14_18,:4/14_18_0,0,20.97,"618.65,2128.35 624.34,2129.16 628.40,2131.60 630.84,2135.66 631.65,2141.35",13.90
287,:4/14_19,:4/14_19_0,0,4.82,"618.65,2128.35 619.89,2129.17 620.30,2130.00 619.89,2130.83 618.65,2131.65",13.90
288,:15/15_23,:15/15_23_0,0,2.41,"2280.00,2270.30 2279.17,2269.89 2278.35,2268.65",13.90
289,:15/15_22,:15/15_22_0,0,13.50,"2279.95,2275.82 2278.40,2278.40 2274.34,2280.84 2268.65,2281.65",13.90
290,:15/15_21,:15/15_21_0,0,2.41,"2280.00,2289.70 2280.83,2290.11 2281.65,2291.35",13.90
291,:15/15_20,:15/15_20_0,0,13.50,"2280.05,2284.18 2281.60,2281.60 2285.66,2279.16 2291.35,2278.35",13.90
292,:15/5_18,:15/5_18_0,0,20.97,"2268.65,778.35 2274.34,779.16 2278.40,781.60 2280.84,785.66 2281.65,791.35",13.90
293,:15/5_19,:15/5_19_0,0,4.82,"2268.65,778.35 2269.89,779.18 2270.30,780.00 2269.89,780.83 2268.65,781.65",13.90
294,:4/7_20,:4/7_20_0,0,13.50,"630.05,1084.18 631.60,1081.60 635.66,1079.16 641.35,1078.35",13.90
295,:4/7_21,:4/7_21_0,0,2.41,"630.00,1089.70 630.83,1090.11 631.65,1091.35",13.90
296,:15/5_14,:15/5_14_0,0,7.47,"2281.65,768.65 2280.84,774.34 2279.95,775.82",13.90
297,:15/5_15,:15/5_15_0,0,2.41,"2281.65,768.65 2280.83,769.89 2280.00,770.30",13.90
298,:15/5_16,:15/5_16_0,0,5.00,"2268.65,771.75 2270.01,771.56 2270.97,770.98 2271.56,770.01 2271.75,768.65",13.90
299,:15/5_17,:15/5_17_0,0,22.70,"2268.65,775.05 2275.39,775.05 2280.00,775.05 2284.61,775.05 2291.35,775.05",13.90
300,:15/5_10,:15/5_10_0,0,5.00,"2288.25,768.65 2288.44,770.01 2289.03,770.98 2289.99,771.56 2291.35,771.75",13.90
301,:15/5_11,:15/5_11_2,2,22.70,"2281.65,768.65 2281.65,775.39 2281.65,780.00 2281.65,784.61 2281.65,791.35",13.90
302,:4/2_16,:4/2_16_0,0,5.00,"618.65,321.75 620.01,321.56 620.98,320.98 621.56,320.01 621.75,318.65",13.90
303,:4/2_17,:4/2_17_0,0,22.70,"618.65,325.05 625.39,325.05 630.00,325.05 634.61,325.05 641.35,325.05",13.90
304,:5/4_8,:5/4_8_0,0,20.97,"791.35,631.65 785.66,630.84 781.60,628.40 779.16,624.34 778.35,618.65",13.90
305,11/8to12/8,11/8to12/8_2,2,127.30,"1691.35,1228.35 1818.65,1228.35",13.90
306,5/6to4/6,5/6to4/6_2,2,127.30,"768.65,931.65 641.35,931.65",13.90
307,:11/10_6,:11/10_6_0,0,5.00,"1691.35,1538.25 1689.99,1538.44 1689.03,1539.03 1688.44,1539.99 1688.25,1541.35",13.90
308,9/14to10/14,9/14to10/14_2,2,127.30,"1391.35,2128.35 1518.65,2128.35",13.90
309,:13/14_22,:13/14_22_0,0,13.50,"1979.95,2125.82 1978.40,2128.40 1974.34,2130.84 1968.65,2131.65",13.90
310,:13/14_23,:13/14_23_0,0,2.41,"1980.00,2120.30 1979.17,2119.89 1978.35,2118.65",13.90
311,:13/14_20,:13/14_20_0,0,13.50,"1980.05,2134.18 1981.60,2131.60 1985.66,2129.16 1991.35,2128.35",13.90
312,:13/14_21,:13/14_21_0,0,2.41,"1980.00,2139.70 1980.83,2140.11 1981.65,2141.35",13.90
313,:6/12_23,:6/12_23_0,0,2.41,"930.00,1820.30 929.17,1819.89 928.35,1818.65",13.90
314,:6/12_22,:6/12_22_0,0,13.50,"929.95,1825.82 928.40,1828.40 924.34,1830.84 918.65,1831.65",13.90
315,:6/12_21,:6/12_21_0,0,2.41,"930.00,1839.70 930.83,1840.11 931.65,1841.35",13.90
316,:6/12_20,:6/12_20_0,0,13.50,"930.05,1834.18 931.60,1831.60 935.66,1829.16 941.35,1828.35",13.90
317,9/6to10/6,9/6to10/6_2,2,127.30,"1391.35,928.35 1518.65,928.35",13.90
318,:top11_0,:top11_0_0,0,4.82,"1681.65,2310.00 1680.82,2311.24 1680.00,2311.65 1679.18,2311.24 1678.35,2310.00",13.90
319,9/10to9/11,9/10to9/11_2,2,127.30,"1381.65,1541.35 1381.65,1668.65",13.90
320,2/7to3/7,2/7to3/7_2,2,127.30,"341.35,1078.35 468.65,1078.35",13.90
321,:9/4_20,:9/4_20_0,0,13.50,"1380.05,634.18 1381.60,631.60 1385.66,629.16 1391.35,628.35",13.90
322,:9/4_21,:9/4_21_0,0,2.41,"1380.00,639.70 1380.83,640.11 1381.65,641.35",13.90
323,:9/4_22,:9/4_22_0,0,13.50,"1379.95,625.82 1378.40,628.40 1374.34,630.84 1368.65,631.65",13.90
324,:9/4_23,:9/4_23_0,0,2.41,"1380.00,620.30 1379.18,619.89 1378.35,618.65",13.90
325,13/15to13/14,13/15to13/14_2,2,127.30,"1978.35,2268.65 1978.35,2141.35",13.90
326,7/8to8/8,7/8to8/8_2,2,127.30,"1091.35,1228.35 1218.65,1228.35",13.90
327,6/9to6/8,6/9to6/8_2,2,127.30,"928.35,1368.65 928.35,1241.35",13.90
328,8/6to8/5,8/6to8/5_2,2,127.30,"1228.35,918.65 1228.35,791.35",13.90
329,8/6to8/7,8/6to8/7_2,2,127.30,"1231.65,941.35 1231.65,1068.65",13.90
330,10/4to11/4,10/4to11/4_2,2,127.30,"1541.35,628.35 1668.65,628.35",13.90
331,12/14to12/13,12/14to12/13_2,2,127.30,"1828.35,2118.65 1828.35,1991.35",13.90
332,:5/9_5,:5/9_5_0,0,2.41,"778.35,1391.35 779.18,1390.11 780.00,1389.70",13.90
333,:5/9_6,:5/9_6_0,0,5.00,"791.35,1388.25 789.99,1388.44 789.02,1389.03 788.44,1389.99 788.25,1391.35",13.90
334,:5/9_7,:5/9_7_0,0,22.70,"791.35,1384.95 784.61,1384.95 780.00,1384.95 775.39,1384.95 768.65,1384.95",13.90
335,:5/9_0,:5/9_0_0,0,5.00,"771.75,1391.35 771.56,1389.99 770.98,1389.03 770.01,1388.44 768.65,1388.25",13.90
336,:5/9_1,:5/9_1_2,2,22.70,"778.35,1391.35 778.35,1384.61 778.35,1380.00 778.35,1375.39 778.35,1368.65",13.90
337,12/14to12/15,12/14to12/15_2,2,127.30,"1831.65,2141.35 1831.65,2268.65",13.90
338,6/13to5/13,6/13to5/13_2,2,127.30,"918.65,1981.65 791.35,1981.65",13.90
339,:5/9_8,:5/9_8_0,0,20.97,"791.35,1381.65 785.66,1380.84 781.60,1378.40 779.16,1374.34 778.35,1368.65",13.90
340,:5/9_9,:5/9_9_0,0,4.82,"791.35,1381.65 790.11,1380.82 789.70,1380.00 790.11,1379.18 791.35,1378.35",13.90
341,:5/4_5,:5/4_5_0,0,2.41,"778.35,641.35 779.18,640.11 780.00,639.70",13.90
342,left9to0/9,left9to0/9_2,2,18.65,"0.00,1378.35 18.65,1378.35",13.90
343,:9/8_20,:9/8_20_0,0,13.50,"1380.05,1234.18 1381.60,1231.60 1385.66,1229.16 1391.35,1228.35",13.90
344,:9/8_21,:9/8_21_0,0,2.41,"1380.00,1239.70 1380.83,1240.11 1381.65,1241.35",13.90
345,:9/8_22,:9/8_22_0,0,13.50,"1379.95,1225.82 1378.40,1228.40 1374.34,1230.84 1368.65,1231.65",13.90
346,:9/8_23,:9/8_23_0,0,2.41,"1380.00,1220.30 1379.18,1219.89 1378.35,1218.65",13.90
347,13/10to14/10,13/10to14/10_2,2,127.30,"1991.35,1528.35 2118.65,1528.35",13.90
348,:12/12_14,:12/12_14_0,0,7.47,"1831.65,1818.65 1830.84,1824.34 1829.95,1825.82",13.90
349,:12/12_15,:12/12_15_0,0,2.41,"1831.65,1818.65 1830.83,1819.89 1830.00,1820.30",13.90
350,:12/12_16,:12/12_16_0,0,5.00,"1818.65,1821.75 1820.01,1821.56 1820.97,1820.97 1821.56,1820.01 1821.75,1818.65",13.90
351,:12/12_17,:12/12_17_0,0,22.70,"1818.65,1825.05 1825.39,1825.05 1830.00,1825.05 1834.61,1825.05 1841.35,1825.05",13.90
352,:12/12_10,:12/12_10_0,0,5.00,"1838.25,1818.65 1838.44,1820.01 1839.03,1820.97 1839.99,1821.56 1841.35,1821.75",13.90
353,:12/12_11,:12/12_11_2,2,22.70,"1831.65,1818.65 1831.65,1825.39 1831.65,1830.00 1831.65,1834.61 1831.65,1841.35",13.90
354,:12/12_18,:12/12_18_0,0,20.97,"1818.65,1828.35 1824.34,1829.16 1828.40,1831.60 1830.84,1835.66 1831.65,1841.35",13.90
355,:12/12_19,:12/12_19_0,0,4.82,"1818.65,1828.35 1819.89,1829.18 1820.30,1830.00 1819.89,1830.83 1818.65,1831.65",13.90
356,6/14to5/14,6/14to5/14_2,2,127.30,"918.65,2131.65 791.35,2131.65",13.90
357,6/14to7/14,6/14to7/14_2,2,127.30,"941.35,2128.35 1068.65,2128.35",13.90
358,0/13to0/12,0/13to0/12_2,2,127.30,"28.35,1968.65 28.35,1841.35",13.90
359,0/13to0/14,0/13to0/14_2,2,127.30,"31.65,1991.35 31.65,2118.65",13.90
360,10/5to10/4,10/5to10/4_2,2,127.30,"1528.35,768.65 1528.35,641.35",13.90
361,12/7to13/7,12/7to13/7_2,2,127.30,"1841.35,1078.35 1968.65,1078.35",13.90
362,14/7to15/7,14/7to15/7_2,2,127.30,"2141.35,1078.35 2268.65,1078.35",13.90
363,10/15to10/14,10/15to10/14_2,2,127.30,"1528.35,2268.65 1528.35,2141.35",13.90
364,14/0tobottom14,14/0tobottom14_2,2,18.65,"2128.35,18.65 2128.35,0.00",13.90
365,:1/2_9,:1/2_9_0,0,4.82,"191.35,331.65 190.11,330.83 189.70,330.00 190.11,329.18 191.35,328.35",13.90
366,:1/2_8,:1/2_8_0,0,20.97,"191.35,331.65 185.66,330.84 181.60,328.40 179.16,324.34 178.35,318.65",13.90
367,:1/2_7,:1/2_7_0,0,22.70,"191.35,334.95 184.61,334.95 180.00,334.95 175.39,334.95 168.65,334.95",13.90
368,:1/2_6,:1/2_6_0,0,5.00,"191.35,338.25 189.99,338.44 189.03,339.02 188.44,339.99 188.25,341.35",13.90
369,:1/2_5,:1/2_5_0,0,2.41,"178.35,341.35 179.17,340.11 180.00,339.70",13.90
370,:1/2_4,:1/2_4_0,0,7.47,"178.35,341.35 179.16,335.66 180.05,334.18",13.90
371,:1/2_1,:1/2_1_2,2,22.70,"178.35,341.35 178.35,334.61 178.35,330.00 178.35,325.39 178.35,318.65",13.90
372,:1/2_0,:1/2_0_0,0,5.00,"171.75,341.35 171.56,339.99 170.97,339.02 170.01,338.44 168.65,338.25",13.90
373,3/2to2/2,3/2to2/2_2,2,127.30,"468.65,331.65 341.35,331.65",13.90
374,7/3to6/3,7/3to6/3_2,2,127.30,"1068.65,481.65 941.35,481.65",13.90
375,9/12to8/12,9/12to8/12_2,2,127.30,"1368.65,1831.65 1241.35,1831.65",13.90
376,6/10to6/9,6/10to6/9_2,2,127.30,"928.35,1518.65 928.35,1391.35",13.90
377,:0/12_0,:0/12_0_0,0,5.00,"21.75,1841.35 21.56,1839.99 20.98,1839.03 20.01,1838.44 18.65,1838.25",13.90
378,:0/12_1,:0/12_1_2,2,22.70,"28.35,1841.35 28.35,1834.61 28.35,1830.00 28.35,1825.39 28.35,1818.65",13.90
379,:0/12_6,:0/12_6_0,0,5.00,"41.35,1838.25 39.99,1838.44 39.02,1839.03 38.44,1839.99 38.25,1841.35",13.90
380,:0/12_7,:0/12_7_0,0,22.70,"41.35,1834.95 34.61,1834.95 30.00,1834.95 25.39,1834.95 18.65,1834.95",13.90
381,:0/12_4,:0/12_4_0,0,7.47,"28.35,1841.35 29.16,1835.66 30.05,1834.18",13.90
382,:0/12_5,:0/12_5_0,0,2.41,"28.35,1841.35 29.17,1840.11 30.00,1839.70",13.90
383,:0/12_8,:0/12_8_0,0,20.97,"41.35,1831.65 35.66,1830.84 31.60,1828.40 29.16,1824.34 28.35,1818.65",13.90
384,:0/12_9,:0/12_9_0,0,4.82,"41.35,1831.65 40.11,1830.83 39.70,1830.00 40.11,1829.17 41.35,1828.35",13.90
385,3/7to3/8,3/7to3/8_2,2,127.30,"481.65,1091.35 481.65,1218.65",13.90
386,:2/9_1,:2/9_1_2,2,22.70,"328.35,1391.35 328.35,1384.61 328.35,1380.00 328.35,1375.39 328.35,1368.65",13.90
387,:2/9_0,:2/9_0_0,0,5.00,"321.75,1391.35 321.56,1389.99 320.98,1389.03 320.01,1388.44 318.65,1388.25",13.90
388,:2/9_7,:2/9_7_0,0,22.70,"341.35,1384.95 334.61,1384.95 330.00,1384.95 325.39,1384.95 318.65,1384.95",13.90
389,:2/9_6,:2/9_6_0,0,5.00,"341.35,1388.25 339.99,1388.44 339.02,1389.03 338.44,1389.99 338.25,1391.35",13.90
390,:2/9_5,:2/9_5_0,0,2.41,"328.35,1391.35 329.17,1390.11 330.00,1389.70",13.90
391,:2/9_4,:2/9_4_0,0,7.47,"328.35,1391.35 329.16,1385.66 330.05,1384.18",13.90
392,:2/9_9,:2/9_9_0,0,4.82,"341.35,1381.65 340.11,1380.82 339.70,1380.00 340.11,1379.18 341.35,1378.35",13.90
393,:2/9_8,:2/9_8_0,0,20.97,"341.35,1381.65 335.66,1380.84 331.60,1378.40 329.16,1374.34 328.35,1368.65",13.90
394,:12/3_22,:12/3_22_0,0,13.50,"1829.95,475.82 1828.40,478.40 1824.34,480.84 1818.65,481.65",13.90
395,10/12to9/12,10/12to9/12_2,2,127.30,"1518.65,1831.65 1391.35,1831.65",13.90
396,1/5to0/5,1/5to0/5_2,2,127.30,"168.65,781.65 41.35,781.65",13.90
397,11/13to11/12,11/13to11/12_2,2,127.30,"1678.35,1968.65 1678.35,1841.35",13.90
398,:2/1_8,:2/1_8_0,0,20.97,"341.35,181.65 335.66,180.84 331.60,178.40 329.16,174.34 328.35,168.65",13.90
399,11/13to11/14,11/13to11/14_2,2,127.30,"1681.65,1991.35 1681.65,2118.65",13.90
400,:2/1_1,:2/1_1_2,2,22.70,"328.35,191.35 328.35,184.61 328.35,180.00 328.35,175.39 328.35,168.65",13.90
401,:2/1_0,:2/1_0_0,0,5.00,"321.75,191.35 321.56,189.99 320.98,189.03 320.01,188.44 318.65,188.25",13.90
402,:2/1_7,:2/1_7_0,0,22.70,"341.35,184.95 334.61,184.95 330.00,184.95 325.39,184.95 318.65,184.95",13.90
403,:2/1_6,:2/1_6_0,0,5.00,"341.35,188.25 339.99,188.44 339.02,189.03 338.44,189.99 338.25,191.35",13.90
404,:2/1_5,:2/1_5_0,0,2.41,"328.35,191.35 329.17,190.11 330.00,189.70",13.90
405,:2/1_4,:2/1_4_0,0,7.47,"328.35,191.35 329.16,185.66 330.05,184.18",13.90
406,13/7to12/7,13/7to12/7_2,2,127.30,"1968.65,1081.65 1841.35,1081.65",13.90
407,8/12to8/13,8/12to8/13_2,2,127.30,"1231.65,1841.35 1231.65,1968.65",13.90
408,2/3to1/3,2/3to1/3_2,2,127.30,"318.65,481.65 191.35,481.65",13.90
409,:4/13_19,:4/13_19_0,0,4.82,"618.65,1978.35 619.89,1979.18 620.30,1980.00 619.89,1980.83 618.65,1981.65",13.90
410,:4/13_18,:4/13_18_0,0,20.97,"618.65,1978.35 624.34,1979.16 628.40,1981.60 630.84,1985.66 631.65,1991.35",13.90
411,:4/13_11,:4/13_11_2,2,22.70,"631.65,1968.65 631.65,1975.39 631.65,1980.00 631.65,1984.61 631.65,1991.35",13.90
412,:4/13_10,:4/13_10_0,0,5.00,"638.25,1968.65 638.44,1970.01 639.02,1970.97 639.99,1971.56 641.35,1971.75",13.90
413,:4/13_17,:4/13_17_0,0,22.70,"618.65,1975.05 625.39,1975.05 630.00,1975.05 634.61,1975.05 641.35,1975.05",13.90
414,:4/13_16,:4/13_16_0,0,5.00,"618.65,1971.75 620.01,1971.56 620.98,1970.97 621.56,1970.01 621.75,1968.65",13.90
415,:4/13_15,:4/13_15_0,0,2.41,"631.65,1968.65 630.82,1969.89 630.00,1970.30",13.90
416,:4/13_14,:4/13_14_0,0,7.47,"631.65,1968.65 630.84,1974.34 629.95,1975.82",13.90
417,8/12to8/11,8/12to8/11_2,2,127.30,"1228.35,1818.65 1228.35,1691.35",13.90
418,13/4to14/4,13/4to14/4_2,2,127.30,"1991.35,628.35 2118.65,628.35",13.90
419,:3/5_8,:3/5_8_0,0,20.97,"491.35,781.65 485.66,780.84 481.60,778.40 479.16,774.34 478.35,768.65",13.90
420,:3/5_9,:3/5_9_0,0,4.82,"491.35,781.65 490.11,780.82 489.70,780.00 490.11,779.17 491.35,778.35",13.90
421,:3/5_6,:3/5_6_0,0,5.00,"491.35,788.25 489.99,788.44 489.02,789.02 488.44,789.99 488.25,791.35",13.90
422,:3/5_7,:3/5_7_0,0,22.70,"491.35,784.95 484.61,784.95 480.00,784.95 475.39,784.95 468.65,784.95",13.90
423,:3/5_4,:3/5_4_0,0,7.47,"478.35,791.35 479.16,785.66 480.05,784.18",13.90
424,:3/5_5,:3/5_5_0,0,2.41,"478.35,791.35 479.18,790.11 480.00,789.70",13.90
425,:3/5_0,:3/5_0_0,0,5.00,"471.75,791.35 471.56,789.99 470.98,789.02 470.01,788.44 468.65,788.25",13.90
426,:3/5_1,:3/5_1_2,2,22.70,"478.35,791.35 478.35,784.61 478.35,780.00 478.35,775.39 478.35,768.65",13.90
427,:top3_0,:top3_0_0,0,4.82,"481.65,2310.00 480.82,2311.24 480.00,2311.65 479.18,2311.24 478.35,2310.00",13.90
428,8/15to8/14,8/15to8/14_2,2,127.30,"1228.35,2268.65 1228.35,2141.35",13.90
429,11/12to12/12,11/12to12/12_2,2,127.30,"1691.35,1828.35 1818.65,1828.35",13.90
430,14/4to14/3,14/4to14/3_2,2,127.30,"2128.35,618.65 2128.35,491.35",13.90
431,14/4to14/5,14/4to14/5_2,2,127.30,"2131.65,641.35 2131.65,768.65",13.90
432,12/4to13/4,12/4to13/4_2,2,127.30,"1841.35,628.35 1968.65,628.35",13.90
433,:9/2_17,:9/2_17_0,0,22.70,"1368.65,325.05 1375.39,325.05 1380.00,325.05 1384.61,325.05 1391.35,325.05",13.90
434,:9/2_16,:9/2_16_0,0,5.00,"1368.65,321.75 1370.01,321.56 1370.97,320.98 1371.56,320.01 1371.75,318.65",13.90
435,:9/2_15,:9/2_15_0,0,2.41,"1381.65,318.65 1380.82,319.89 1380.00,320.30",13.90
436,:9/2_14,:9/2_14_0,0,7.47,"1381.65,318.65 1380.84,324.34 1379.95,325.82",13.90
437,:9/2_11,:9/2_11_2,2,22.70,"1381.65,318.65 1381.65,325.39 1381.65,330.00 1381.65,334.61 1381.65,341.35",13.90
438,:9/2_10,:9/2_10_0,0,5.00,"1388.25,318.65 1388.44,320.01 1389.03,320.98 1389.99,321.56 1391.35,321.75",13.90
